Index;Tweet_notrans;HS_notrans;Abusive_notrans;HS_Individual_notrans;HS_Group_notrans;HS_Religion_notrans;HS_Race_notrans;HS_Physical_notrans;HS_Gender_notrans;HS_Other_notrans;HS_Weak_notrans;HS_Moderate_notrans;HS_Strong_notrans;Tweet_Parsed_notrans;HS_predict_notrans;Abusive_predict_notrans;HS_Individual_predict_notrans;HS_Group_predict_notrans;HS_Religion_predict_notrans;HS_Race_predict_notrans;HS_Physical_predict_notrans;HS_Gender_predict_notrans;HS_Other_predict_notrans;HS_Weak_predict_notrans;HS_Moderate_predict_notrans;HS_Strong_predict_notrans;Language_notrans;Tweet_trans;HS_trans;Abusive_trans;HS_Individual_trans;HS_Group_trans;HS_Religion_trans;HS_Race_trans;HS_Physical_trans;HS_Gender_trans;HS_Other_trans;HS_Weak_trans;HS_Moderate_trans;HS_Strong_trans;Tweet_Parsed_trans;HS_predict_trans;Abusive_predict_trans;HS_Individual_predict_trans;HS_Group_predict_trans;HS_Religion_predict_trans;HS_Race_predict_trans;HS_Physical_predict_trans;HS_Gender_predict_trans;HS_Other_predict_trans;HS_Weak_predict_trans;HS_Moderate_predict_trans;HS_Strong_predict_trans;Language_trans
2628;You are very wrong on this. Prabowo mass mobilized themselves. Jokowi mass are paid. Just see. The people will not let our victory be robbed. #2019GantiPresiden was and is our mission  We have all the reasons and proofs (C1 documents) that we won.;1;0;0;1;0;0;0;0;1;0;1;0;you are sangat salah on this prabowo mass mobilized themselves jokowi mass are paid just see the people will not let our victory be robbed ganti presiden was and is our mission we have all the reasons and proofs c documents that we won ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;You are very wrong on this. Prabowo mass mobilized themselves. Jokowi mass are paid. Just see. The people will not let our victory be robbed. #2019GantiPresiden was and is our mission  We have all the reasons and proofs (C1 documents) that we won.;1;0;0;1;0;0;0;0;1;0;1;0;anda shalat sangat pada massa prabowo ini mobilisasi massa sendiri jokowi bayar hanya lihat orang orang tidak akan biar menang kami rampok ganti presiden itu dan misi kami kami milik semua ala dan bukti c dokumen  kami menang;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
2629;"Indonesia Democracy in West Papua. 

Papuans people forced to crawl through the streets by Indonesian police, stripped of their dignity.

Oppression, discrimination, racism are omnipresent. Basic human rights do not exist. Foreign media and #UNHumanRights observers denied access. pic.twitter.com/UTVS2ByPbp";0;0;0;0;0;0;0;0;0;0;0;0;indonesia democracy in west papua papuans people forced to crawl through the streets by indonesian police stripped of their dignity oppression discrimination racism are omnipresent basic human rights do not eksis foreign media and unhumanrights observers denied access ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Indonesia Democracy in West Papua. 

Papuans people forced to crawl through the streets by Indonesian police, stripped of their dignity.

Oppression, discrimination, racism are omnipresent. Basic human rights do not exist. Foreign media and #UNHumanRights observers denied access. pic.twitter.com/UTVS2ByPbp";0;0;0;0;0;0;0;0;0;0;0;0;indonesia demokrasi di papua barat papua orang paksa rangkak lalu jalan jalan oleh polisi indonesia lucut dari mereka rasisme martabat tindas diskriminasi adalah hak asasi manusia dasar di mana mana laku ak tidak medium dan unhumanrights eks asing amat ban;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2640;Exactly, and no one spoke anything when Kashmiris were being butchered daily in streets, in their own homes....these munafik elites so-called Muslims deserve what they're getting (not including middle class/poor Muslims).  https://twitter.com/Haqeeqat_TV/status/1205818762659807233ÃÂ Ã¢ÂÂ¦;1;0;0;1;1;0;0;0;0;0;1;0;exactly and no one spoke anything when kashmiris were being butchered daily in streets in their own homes these munafik elites so called muslims deserve apa they re getting not including tengah class poor muslims ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en;Exactly, and no one spoke anything when Kashmiris were being butchered daily in streets, in their own homes....these munafik elites so-called Muslims deserve what they're getting (not including middle class/poor Muslims).  https://twitter.com/Haqeeqat_TV/status/1205818762659807233ÃÂ Ã¢ÂÂ¦;1;0;0;1;1;0;0;0;0;0;1;0;persis dan tidak ada  bicara apa apa ketika kashmir bantai tiap hari di jalan jalan di rumah mereka sendiri elit munafik ini sebut muslim layak apa mereka kembali dapat tidak masuk kelas tengah muslim miskin;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en
2644;bangsat takat main bounce lepas tu flow to the big room n etc that was not fuck genre really are!,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat takat main bounce lepas itu flow to the besar room dan etc that was not fuck genre really are ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;bangsat takat main bounce lepas tu flow to the big room n etc that was not fuck genre really are!,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat takat bounce utama lepas itu alir ke gede ruang dan dll  tidak apa genre benar benar;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2667;Printed version of my article in Media Indonesia  USER #Taiwan2020 #TaiwanElection Taiwan as a model for democracy in Asia!  pic.twitter.com/9dHKqG9gkL;0;0;0;0;0;0;0;0;0;0;0;0;printed version of my article in media indonesia user taiwan taiwan election taiwan as a model for democracy in asia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Printed version of my article in Media Indonesia  USER #Taiwan2020 #TaiwanElection Taiwan as a model for democracy in Asia!  pic.twitter.com/9dHKqG9gkL;0;0;0;0;0;0;0;0;0;0;0;0;versi cetak dari artikel saya di medium  indonesia guna taiwan taiwan taiwan milu bagai model bagi demokrasi di asia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2668;you don't have to put this into an actual double tweet explaination it was a meaningless joke,,, aku ga goblok mba aku ngerti;0;1;0;0;0;0;0;0;0;0;0;0;you do not t have to put this into an actual double twit explanation it was a meaningless joke aku tidak goblok mbak aku mengerti;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;you don't have to put this into an actual double tweet explaination it was a meaningless joke,,, aku ga goblok mba aku ngerti;0;1;0;0;0;0;0;0;0;0;0;0;anda tidak t harus tempat ini ke jelas twit ganda  benar itu adalah lelucon arti aku tidak goblok mbak aku erti;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2674;"Worst sea games ever !!!
#Nospirit #Seagames2017
#ShameOnYouMalaysia Ã°ÂÂÂ FCK";0;0;0;0;0;0;0;0;0;0;0;0;worst sea games ever nospirit sea games shame on you malaysia fuck;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Worst sea games ever !!!
#Nospirit #Seagames2017
#ShameOnYouMalaysia Ã°ÂÂÂ FCK";0;0;0;0;0;0;0;0;0;0;0;0;sea game buruk sea game pernah nospirit malu pada anda malaysia cinta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2679;wAaaWww, interesting, can i make that tattoo but with circumcision version? Cause my dick ain't have that pucuk2 kontol Ã°ÂÂ¤Â;0;1;0;0;0;0;0;0;0;0;0;0;waaawww interesting can i make that tato but dengan circumcision version cause my dick ain t have that pucuk pucuk kontol ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;wAaaWww, interesting, can i make that tattoo but with circumcision version? Cause my dick ain't have that pucuk2 kontol Ã°ÂÂ¤Â;0;1;0;0;0;0;0;0;0;0;0;0;waaawww tarik dapat saya buat tato tapi versi sunat dengan sebab penis ain t milik itu pucuk pucuk kontol;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2689;Our nation Indonesia has many years of keeping the culture, malaysia Is that so easy to steal from us? not be. #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;our nation indonesia has many years of keeping the culture malaysia is that so easy to steal from us not be malaysia miskin budaya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;Our nation Indonesia has many years of keeping the culture, malaysia Is that so easy to steal from us? not be. #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;bangsa kita indonesia telah tahun tahun jaga malaysia budaya adalah bahwa begitu mudah untuk curi dari kami tidak malaysia miskin budaya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
2699;Cina got no harsh words for Zionists but, look who he is blaming.. This fucker  is a kafir harbi!  pic.twitter.com/uf335fNOfO;0;1;0;0;0;0;0;0;0;0;0;0;cina got no harsh kata for zionists but look who he is blaming this fuck is a kafir harbi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Cina got no harsh words for Zionists but, look who he is blaming.. This fucker  is a kafir harbi!  pic.twitter.com/uf335fNOfO;0;1;0;0;0;0;0;0;0;0;0;0;cina tidak punya kata  kera untuk zionis tapi lihat siapa dia salah apa ini adalah kafir harbi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2701;Munafik 2 script still hits me so hard it feels different than the rest. i hope i will not face the false messiah;0;0;0;0;0;0;0;0;0;0;0;0;munafik script still hit me so hard it feels different tahan the rest i hope i will not face the false messiah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Munafik 2 script still hits me so hard it feels different than the rest. i hope i will not face the false messiah;0;0;0;0;0;0;0;0;0;0;0;0;munafik naskah masih pukul saya begitu kera rasa beda dari sisa saya harap saya tidak akan hadap mesias palsu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2702;Which jembut would be that big. You crazy ah. Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£;0;1;0;0;0;0;0;0;0;0;0;0;which jembut would be that besar you crazy  ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Which jembut would be that big. You crazy ah. Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£;0;1;0;0;0;0;0;0;0;0;0;0; jembut akan bahwa gede anda gila ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2715;idk why i never tweeted this song but this duo i cannot, most of their songs are so menyentuh hati and then we have both of them in munafik oof sis stan;0;0;0;0;0;0;0;0;0;0;0;0;i do not know kenapa i never tweeted this song but this duo i cannot paling of their songs are so menyentuh hati and then we have both of them in munafik oof sister stan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;idk why i never tweeted this song but this duo i cannot, most of their songs are so menyentuh hati and then we have both of them in munafik oof sis stan;0;0;0;0;0;0;0;0;0;0;0;0;saya tidak tahu kenapa saya tidak pernah tweet lagu ini tapi duo ini saya tidak bisa pucat dari lagu lagu mereka hati sehingga kartun kostum main mewah dan kemudian kami milik dua di munafik oof adik stan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2717;DONT YOU FIND IT FUNNY WHEN YOU HAVE A CAT IN HUMAN BODY BUT ALSO TRANSFORM TO HANDSOME GUY WHO ACTUALLY IS A PRINCE;0;0;0;0;0;0;0;0;0;0;0;0;do not you find it funny when you have a cat in human body but also transform to handsome guy who actualy is a prince;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;DONT YOU FIND IT FUNNY WHEN YOU HAVE A CAT IN HUMAN BODY BUT ALSO TRANSFORM TO HANDSOME GUY WHO ACTUALLY IS A PRINCE;0;0;0;0;0;0;0;0;0;0;0;0;anda tidak rasa lucu ketika anda milik kucing dalam tubuh manusia tetapi juga transformasi untuk pria tampan  benar adalah orang pangeran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2727;i never know almond+nutella is a perfect combooooo. call me kampungan Ã°ÂÂÂ  pic.twitter.com/epcrbXy7pJ;0;1;0;0;0;0;0;0;0;0;0;0;i never know almond nutella is a perfect combo call me kampungan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;i never know almond+nutella is a perfect combooooo. call me kampungan Ã°ÂÂÂ  pic.twitter.com/epcrbXy7pJ;0;1;0;0;0;0;0;0;0;0;0;0;saya tidak pernah tahu almond nutella adalah combo panggil  sempurna saya kampung;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2742;USER Cupuuu culun';1;1;1;0;0;0;0;0;1;1;0;0;user cupuuu culun ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en;USER Cupuuu culun';1;1;1;0;0;0;0;0;1;1;0;0;guna cupuuu culun;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en
2744;israel is the real setan in this world;1;1;0;1;0;0;0;0;1;0;1;0;israel is the real setan in this world;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;israel is the real setan in this world;1;1;0;1;0;0;0;0;1;0;1;0;israel adalah setan  nyata di dunia ini;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
2754;That's insulting country symbols, jail is fair. Come on, I'm not FPI or HTI or hardliners. I see facts and we have to respect the verdicts.;0;0;0;0;0;0;0;0;0;0;0;0;that insulting country symbols jail is fair come on i sama not front pembela islam orang hizbut tahrir indonesia orang hardliners i see facts and we have to respect the verdicts ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;That's insulting country symbols, jail is fair. Come on, I'm not FPI or HTI or hardliners. I see facts and we have to respect the verdicts.;0;0;0;0;0;0;0;0;0;0;0;0; hina simbol negara penjara  adil datang pada saya tidak sama bela depan islam orangutan hizbut tahrir gari kera indonesia orangutan saya lihat fakta dan kita harus hormat putus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2760;USER USER USER Tai luh mah';1;1;1;0;0;0;0;0;1;1;0;0;user user user tai kamu  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en;USER USER USER Tai luh mah';1;1;1;0;0;0;0;0;1;1;0;0;guna guna guna tai kamu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en
2770;"So, I was teased because my iPhone and Mac are using Bahasa Indonesia as locale. I refused to switch to English.

What they told me:
- You're like old man.
- Kampungan (plebeian, conn: backward)
- etc.

Why the F they shame me for using my own National Language on my own devices?";0;1;0;0;0;0;0;0;0;0;0;0;so i was teased because my iphone and mac are using bahasa indonesia as locale i refused to switch to english apa they told me you re like old man kampungan plebeian conn backward etc kenapa the f they shame me for using my own nasional language on my own devices ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"So, I was teased because my iPhone and Mac are using Bahasa Indonesia as locale. I refused to switch to English.

What they told me:
- You're like old man.
- Kampungan (plebeian, conn: backward)
- etc.

Why the F they shame me for using my own National Language on my own devices?";0;1;0;0;0;0;0;0;0;0;0;0;jadi saya goda karena iphone saya dan mac guna bahasa indonesia bagai lokal saya tolak untuk alih ke apa bahasa inggris mereka bilang anda kembali seperti orang tua kampung kampung conn mundur dll kenapa f mereka malu saya untuk guna bahasa nasional saya sendiri saya sendiri perangkat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2787;anjing, i miss my old childhood.  https://twitter.com/Asknonym/status/1223639734762627072ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;anjing i miss my old childhood ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;anjing, i miss my old childhood.  https://twitter.com/Asknonym/status/1223639734762627072ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;anjing saya rindu masa tua saya;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2806;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user user user user user user user user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2824;The real champion is not you Malaysia #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;the real champion is not you malaysia shame on you malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;The real champion is not you Malaysia #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;juara  benar tidak anda malaysia malu pada anda malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
2847;I added a video to a USER playlist;0;0;0;0;0;0;0;0;0;0;0;0;i added a video to a user playlist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I added a video to a USER playlist;0;0;0;0;0;0;0;0;0;0;0;0;i tambah video ke guna playlist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2849;FUCK SO THEY SAID THIS IS HOW MH IS WHEN HE SPOTTED SW? BUCIN BANGSAT  pic.twitter.com/soJ1Wp0A92,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck so they said this is how  is when he spotted sw budak cinta bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;FUCK SO THEY SAID THIS IS HOW MH IS WHEN HE SPOTTED SW? BUCIN BANGSAT  pic.twitter.com/soJ1Wp0A92,,,,;0;1;0;0;0;0;0;0;0;0;0;0;apa sehingga mereka kata ini adalah bagaimana  adalah ketika ia lihat sw budak cinta bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2854;big bullshit... SBY, you really close it well enough, for a disaster legacy. are you out of your mind sir ?.. #ShameOnYouSBY;1;1;1;0;0;0;0;0;1;1;0;0;besar bullshit susilo bambang yudhoyono you really close it well enough for a disaster legacy are you out of your mind sir shame on you susilo bambang yudhoyono;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en;big bullshit... SBY, you really close it well enough, for a disaster legacy. are you out of your mind sir ?.. #ShameOnYouSBY;1;1;1;0;0;0;0;0;1;1;0;0;gede omong kosong susilo bambang yudhoyono anda benar benar tutup cukup baik untuk waris bencana  anda keluar dari pikir pak malu anda pada anda susilo bambang yudhoyono;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;en
2914;"Maybe all musos do the same here in Jakarta post flooding! 

Democracy at its truest! Don't see this ever happens in Indonesia.  https://twitter.com/vanbadham/status/1212717511541587968ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;maybe all musos do the sama here in jakarta post flooding democracy at it is truest do not t see this ever happens in indonesia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Maybe all musos do the same here in Jakarta post flooding! 

Democracy at its truest! Don't see this ever happens in Indonesia.  https://twitter.com/vanbadham/status/1212717511541587968ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;mungkin semua musos laku sama di sini di jakarta demokrasi pasca banjir itu adalah pal benar tidak t lihat ini pernah jadi di indonesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2917;a 90% muslim Indonesia, prints Ganesha, a hindu god, to show respect to a 1.7% hindu minority, while so called democracy India, feels threatened by a few signs of muslim heritage;0;0;0;0;0;0;0;0;0;0;0;0;a muslim indonesia prints ganesha a hindu god to show respect to a hindu minoritas ketika so called democracy india feels threatened by a few signs of muslim heritage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;a 90% muslim Indonesia, prints Ganesha, a hindu god, to show respect to a 1.7% hindu minority, while so called democracy India, feels threatened by a few signs of muslim heritage;0;0;0;0;0;0;0;0;0;0;0;0; muslim indonesia cetak ganesha buah hindu dewa untuk tunjuk rasa hormat kepada hindu hak minoritas ketika sebut india demokrasi rasa ancam oleh beberapa tanda tanda waris muslim;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2923;While there's a man who's ungrateful, looking for another woman while already had a wife, I'm here standing by the girl who I love so much e/tho countless time she already refused me. So, fuck off to this kind of man. Pelesit bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;ketika there a man who ungrateful looking for another woman ketika already had a istri i sama here standing by the girl who i love so much e though countless time she already refused me so fuck off to this kind of man pelesit bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;While there's a man who's ungrateful, looking for another woman while already had a wife, I'm here standing by the girl who I love so much e/tho countless time she already refused me. So, fuck off to this kind of man. Pelesit bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;ketika ada orang pria  tidak tahu terima kasih cari wanita lie ketika sudah milik istri saya sama sini diri gadis  saya cinta begitu banyak e olah waktu tak hitung jumlah dia sudah tolak saya begitu cinta off macam ini manusia pelesit bangsat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2925;I love u from the start so it breaks my heart. Wooo jembut jembut;0;1;0;0;0;0;0;0;0;0;0;0;i love kamu from the start so it breaks my heart wooo jembut jembut;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;I love u from the start so it breaks my heart. Wooo jembut jembut;0;1;0;0;0;0;0;0;0;0;0;0;aku cinta kamu dari awal sehingga hancur hati saya wooo jembut jembut;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2939;yahudi bangsat RT  USER: Under instructions from Israel, Egyptian forces are now destroying the lifeline tunnels to Gaza.;1;1;0;1;1;0;0;0;0;0;1;0;yahudi bangsat rt user under instructions from israel egyptian forces are now destroying the lifeline tunnels to gaza ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en;yahudi bangsat RT  USER: Under instructions from Israel, Egyptian forces are now destroying the lifeline tunnels to Gaza.;1;1;0;1;1;0;0;0;0;0;1;0;yahudi bangsat rt guna di bawah instruksi dari pasu mesir israel sekarang hancur terowongan gari hidup untuk gaza;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;en
2957;When we are called 'cina', 'kafir' for decades, deep down we dont feel like Indonesian citizen anymore. It's something that only minorities could feel.;0;1;0;0;0;0;0;0;0;0;0;0;when we are called cina kafir for decades deep down we do not feel like indonesian citizen anymore it something that only minorities could feel ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;When we are called 'cina', 'kafir' for decades, deep down we dont feel like Indonesian citizen anymore. It's something that only minorities could feel.;0;1;0;0;0;0;0;0;0;0;0;0;ketika kita panggil cina kafir lama beberapa dekade dalam hati kita tidak rasa seperti warga negara indonesia lagi itu sesuatu  hanya minoritas bisa rasa;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2959;Awwww!!! This is so cute! Hope you keep on doing these comics!!! I enjoy them a lot! I hope you have a wonderful day!Ã°ÂÂÂÃ°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0; this is so cute hope you keep on doing these comics i enjoy them a lot i hope you have a wonderful day ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;Awwww!!! This is so cute! Hope you keep on doing these comics!!! I enjoy them a lot! I hope you have a wonderful day!Ã°ÂÂÂÃ°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0; ini sangat lucu harap anda terus laku komik ini saya nikmat mereka banyak saya harap anda milik hari  indah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2961;"When we could ride together..?, uuupssSS...!!
*kidding";0;0;0;0;0;0;0;0;0;0;0;0;when we could ride together  kidding;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"When we could ride together..?, uuupssSS...!!
*kidding";0;0;0;0;0;0;0;0;0;0;0;0;ketika kita bisa naik sama sama up canda;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2962;"i tho sm is the one and only satan on ramadhan but israel is the ""bapak segala setan"" on ramadhan #PrayForGaza";1;1;0;1;0;0;0;0;1;0;1;0;i though sama is the one and only satan on ramadan but israel is the bapak segala setan on ramadan pray for gaza;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en;"i tho sm is the one and only satan on ramadhan but israel is the ""bapak segala setan"" on ramadhan #PrayForGaza";1;1;0;1;0;0;0;0;1;0;1;0;i meski sama adalah satu satu setan pada ramadan tapi israel adalah bapak segala setan pada doa ramadan untuk gaza;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;en
2972;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Yang maksa si;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user user user user user  memaksa ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Yang maksa si;0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna  paksa ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
2983;"Anything for gold medal. ""I step then run while race walking, I won a gold medal while i got knocked out by Thailand."" #ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;anything for gold medal i step then run ketika race walking i won a gold medal ketika i got knocked out by thailand shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en;"Anything for gold medal. ""I step then run while race walking, I won a gold medal while i got knocked out by Thailand."" #ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;apa  untuk medali emas aku lang kemudian jalan ketika race jalan saya menang medali emas ketika saya dapat singkir oleh thailand malu pada anda malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;en
