Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
1257;"If you can not be a good host, then do not ever be for the host, DISGRACE!!!  USER
#ShameOnYouMalaysia #SEAGamesKL2017";1;0;0;1;0;0;0;0;1;0;1;0;if you can not be a good host then do not ever be for the host disgrace user shame on you malaysia sea games kuala lumpur ;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
1261;I love seeing the few seconds of Prabowo brief argument to beat JK's statement about HAM. He became lost and unstable. :));0;0;0;0;0;0;0;0;0;0;0;0;i love seeing the few seconds of prabowo brief argument to beat kalau pernyataan about hak asasi manusia he became lost and unstable ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1283;Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..;0;0;0;0;0;0;0;0;0;0;0;0;ssttt gubernur indonesia sahabat kakak aher kesayangan rakyat negara kesatuan republik indonesia ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1297;Orang punya saksi anjing dikasus babi.. Tolol URL;1;1;1;0;0;0;0;0;1;1;0;0;orang punya saksi anjing di kasus babi tolol url;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1301;USER Ntu orang kalo suruh baca LKS biologi dulu paling cuma liat gambar2 nya doang...gambar macan, gambar bunga bangkai, gambar organ tubuh.... Hehe';0;0;0;0;0;0;0;0;0;0;0;0;user itu orang kalau suruh baca lks biologi dulu paling hanya lihat gambar gambar  saja gambar macan gambar bunga bangkai gambar organ tubuh  ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1308;USER LAAAAHHHHH jackson dibilang sampah trs yg ngetweet apaan coba? :( mau liat akunnya dong kak heheh :(';0;0;0;0;0;0;0;0;0;0;0;0;user  jackson dibilang sampah terus  mentwit apaan coba mau lihat akunnya  kakak  ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1329;USER Chanyeol: *levanta* Bom dia';0;0;0;0;0;0;0;0;0;0;0;0;user chanyeol levanta bom dia ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1333;USER USER Trus hub nya putusan MK dan Presiden apa?? Mengingat kekuasaan di Republik ini sdh dipisah menjadi 3 yaitu eksekutif, legislatif dan yudikatif dmn ketiganya berdiri sendiri..;0;0;0;0;0;0;0;0;0;0;0;0;user user terus hubung  putusan mk dan presiden apa mengingat kekuasaan di republik ini sudah dipisah menjadi yaitu eksekutif legislatif dan yudikatif di mana ketiganya berdiri sendiri ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1338;USER USER keanyataannya.. presiden kita ini supel dan ramah pada siapapun, tidak ada tuh diskriminasi trhdp ulama atau apalah itu;0;0;0;0;0;0;0;0;0;0;0;0;user user keanyataannya presiden kita ini supel dan ramah pada siapapun tidak ada itu diskriminasi terhadap ulama atau apalah itu;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1345;USER Dasar cebong!! semua digoreng akui aja pemerintah gak becus. mengelola ekonomi selesai ,jgn tagar #2019GantiPresiden dijadikan kambing hitam.';1;1;1;0;0;0;0;0;1;1;0;0;user dasar kecebong semua digoreng mengakui saja pemerintah tidak becus mengelola ekonomi selesai jangan tagar ganti presiden dijadikan kambing hitam ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1348;USER USER USER USER USER USER USER Minta tolong sama USER buat blejetin ni pilot sontoloyo. Buat USER tlg kami minta klarifikasinya.';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user meminta tolong sama user buat kupas tuntas nih pilot sontoloyo buat user tolong kami meminta klarifikasinya ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1353;Tak ada persatuan dengan para PKI. Silahkan rekonsiliasi dengan cebong yang dungu sekolam.;1;1;0;1;0;0;0;0;1;0;1;0;tidak ada persatuan dengan para partai komunis indonesia silakan rekonsiliasi dengan kecebong  dungu sekolam ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
1360;USER Insyaallah..jika kita dpt boikot safiey illias,tempiasnye akan kena pada transgender s yg lain...';0;0;0;0;0;0;0;0;0;0;0;0;user insyaallah jika kita dapat boikot safiey ilias tempiasnya akan kena pada transgender si  lain ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1363;USER Auk ah, kalo ada bahasan kayak gini, biasanya ada orang yang dengan mudahnya meng-kafir-kan orang lain. Capek akutuh';0;0;0;0;0;0;0;0;0;0;0;0;user auk  kalau ada bahasan kayak begini biasanya ada orang  dengan mudahnya meng kafir  orang lain lelah aku itu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1366;iya yah anjir pengen nabung tp yg:/ ditabung:/ gaada:/';0;1;0;0;0;0;0;0;0;0;0;0;iya  anjir ingin menabung tetapi  ditabung tidak ada ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1377;I YouTube'd them lol it say most of their videos were 7,8,9 years ago... I was prolly getting turnt with y'all niggas somewhere https://twitter.com/iwrotemylife/status/1224170855934189568ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;i youtube di them  it say paling of their videos were years ago i was prolly getting turnt dengan iya all niggas somewhere ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1379;Makase ya fren fren ku walaupun ujungujung nya gue dudukin eek kucing dan kunci motor tibatiba tertylap \xf0\x9f\x98\x82 kalian luarbinasa\xf0\x9f\x8d\x8d';0;0;0;0;0;0;0;0;0;0;0;0;makase  fren fren aku walaupun tiba tiba  aku duduki tai kucing dan kunci motor tiba tiba tertilap kalian luar binasa ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1380;As long HTI/FPI still around him, he never stop sista...;0;0;0;0;0;0;0;0;0;0;0;0;as long hizbut tahrir indonesia front pembela islam still around him he never stop sister ;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1384;minions is the heirs also the daddies and ginting #LemAibon #SaveAPBDJakarta  USER  USER https://twitter.com/baneraja/status/1189842328728399874ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;minion is the heirs also the daddy and ginting lem aibon save anggaran pendapatan dan belanja daerah jakarta user user ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1386; USER  USER  USER  USER I have a great life here in Israel, they take good care of us;0;0;0;0;0;0;0;0;0;0;0;0; user user user user i have a great life here in israel they take good care of us;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1392;#Freeport51 Indonesia itu kaya raya. Jangan sampai dimanfaatkan pihak asing kekayaan kita';0;0;0;0;0;0;0;0;0;0;0;0; freeport indonesia itu kaya raya jangan sampai dimanfaatkan pihak asing kekayaan kita ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1395;Ga semua orang paham dengan pembicaran gue tentang fangirl dan antek-anteknya.';0;0;0;0;0;0;0;0;0;0;0;0;tidak semua orang paham dengan pembicaraan aku tentang fangirl dan antek anteknya ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1397;USER USER USER Abu gosok janda Udh pa dungu lgi yg gini jdi pengingkutnya presiden malu maluiin aja jokowi aja';1;1;1;0;0;0;0;0;1;1;0;0;user user user abu gosok janda sudah pak dungu lagi  begini jadi pengikutnya presiden malu memalukan saja jokowi saja ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1399;USER USER USER USER USER USER USER USER USER USER USER USER PANASBUNG langganan.';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user panasbung langganan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1410;"Bangsat emg orang yg suka share video anak dibawah umur! Fuck you!

It really breaks my heart evenmore when every fuckin cunt begging for link!

Im cry. I have a little sister and daughter and it feels really bad to me!

 https://twitter.com/beetlebaby15/status/1164092562212188161?s=19ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,";0;1;0;0;0;0;0;0;0;0;0;0;bangsat memang orang  suka bagikan video anak di bawah umur fuck you it really breaks my heart even more when every fuck cunt begging for link i am cry i have a little sister and daughter and it feels really bad to me ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1413;USER aku katakan anjing kpd ahmad dani, boleh....aku katakan babi kpd ahmad dhani, boleh...;1;1;1;0;0;0;0;0;1;1;0;0;user aku katakan anjing kepada ahmad dani boleh aku katakan babi kepada ahmad dhani boleh ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1415;USER bodo yang penting mak bahagia';0;1;0;0;0;0;0;0;0;0;0;0;user bodoh  penting ibu bahagia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1431;Sak karepmu, lit. Silit.';0;1;0;0;0;0;0;0;0;0;0;0;sak terserah kamu lit silit ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1445;"USER Saya sudah tau ini, ini Sarah ini pasukan nasi bungkus, yang mana yang ada dana.\n\nPernah coba nantangin mau samperin saya, saya tunggu ehh ""NGEBLOCK""'";0;0;0;0;0;0;0;0;0;0;0;0;user saya sudah tau ini ini sarah ini pasukan nasi bungkus  mana  ada dana pernah coba menantang mau menyamperi saya saya tunggu  mengeblok ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1446;Ada solusi, ngeblock. Efektif? Ga juga krn besok buat akun baru lagi, sambar buang sampah lagi \xf0\x9f\x98\x81\nKita harus bisa jaga kedsmaian di lapak kita sendiri, biar tdk berhamburan sampah medsos yg mmg gak berguna sama sekali. #loncengbuatsambarcu;0;0;0;0;0;0;0;0;0;0;0;0;ada solusi mengeblok efektif tidak juga karena besok buat akun baru lagi sambar buang sampah lagi kita harus bisa jaga kedamaian di lapak kita sendiri biar tidak berhamburan sampah media sosial  memang tidak berguna sama sekali lonceng buat sambar cuitan orang;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1449;perangai macam bangsat , fuck you,,,,;1;1;1;0;0;0;0;0;1;1;0;0;perangai macam bangsat fuck you ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1466;Indonesian police chief Tito Karnavian confirms six deaths from riots in Jakarta overnight but questions whether they were killed by police or provocateurs paid to create mayhem #Indonesiaelection;0;0;0;0;0;0;0;0;0;0;0;0;indonesian police chief tito karnavian confirms six deaths from riots in jakarta overnight but questions whether they were killed by police orang provocateurs paid to create mayhem indonesia election;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1473;yang butuh memek hubungi rp haneul terdekat';0;1;0;0;0;0;0;0;0;0;0;0; butuh memek hubungi rupiah haneul terdekat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1475;Presiden USER menghadiri harlah PMII yang ke-58. #JayaPMII;0;0;0;0;0;0;0;0;0;0;0;0;presiden user menghadiri harlah pergerakan mahasiswa islam indonesia  ke jaya pergerakan mahasiswa islam indonesia;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1476;USER USER Ketua Cebong kirain pinter, gataunya cuma modal link, kik kik kik (padahal katanya S3 lowh)';1;1;1;0;0;0;0;0;1;1;0;0;user user ketua kecebong kiraan pintar tidak tahunya hanya modal link kik kik kik padahal katanya s  ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1481;USER Ya lu jualan ke mesir lah yg sama2 negara islam, ngapain dagang ke yahudi.';0;0;0;0;0;0;0;0;0;0;0;0;user  kamu jualan ke mesir   sama sama negara islam apa dagang ke yahudi ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1496;RT USER USER Para partai oposisi zaman SBY menguasai media massa hingga berbagai prestasi SBY tidak dipublikasikan.;1;0;0;1;0;0;0;0;1;0;1;0;rt user user para partai oposisi zaman susilo bambang yudhoyono menguasai media massa hingga berbagai prestasi susilo bambang yudhoyono tidak dipublikasikan ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1503;A BONFIRE AND AMERICA FLAG?????? BANGSAT. MY HEAD IS GONNA EXPLODE. I WISH MY SUSPICIONS WAS WRONG I WISH ILL BE SO WRONG ON THIS I WISH I WAS WRONG. DAMMIT.  USER PLS JUST DONT READ MY MIND AND DID IT. PLS JUST DONT. FUCK.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;a bonfire and america flag bangsat my head is going to explode i wish my suspicions was salah i wish ill be so salah on this i wish i was salah damn it user tolong just do not read my mind and did it tolong just do not fuck ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1504;"Wahai Warga Jateng, janganlah kalian lupakan ini.; ; #2018GantiGubernur ; ; #SudirmanIda Ã°???";0;0;0;0;0;0;0;0;0;0;0;0;wahai warga jawa tengah janganlah kalian lupakan ini ganti gubernur sudirman ida ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1566;USER nga usah ngomong luh geblek!!';1;1;1;0;0;0;0;0;1;1;0;0;user tidak usah bicara kamu geblek ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1569;USER Menurut saya ente bule di rezim Jokowi ini cuma ada dua pilihan beri saham 51.38% atau 2021 angkat kaki dari bumi NKRI ..';0;0;0;0;0;0;0;0;0;0;0;0;user menurut saya kamu bule di rezim jokowi ini hanya ada dua pilihan beri saham atau angkat kaki dari bumi negara kesatuan republik indonesia ;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1571;USER Tapi tar bloon lagi:(';0;1;0;0;0;0;0;0;0;0;0;0;user tapi tar beloon lagi ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1586;"USER Halah tai. Kacang lupa kulitnya ngatain JYP :""'";0;1;0;0;0;0;0;0;0;0;0;0;user  tai kacang lupa kulitnya memaki jyp ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1591;USER USER ok gitu gimana nih nder???mata gw jg sipit nih nder\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;0;0;0;0;0;0;0;0;0;0;0;user user oke begitu bagaimana nih nder mata aku juga sipit nih nder ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1607;USER USER Program yahudi agar islam di Indonesia tidak memperjuangkan palestina';0;0;0;0;0;0;0;0;0;0;0;0;user user program yahudi agar islam di indonesia tidak memperjuangkan palestina ;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1641;Once a friendly kid, now a munafik kid;0;0;0;0;0;0;0;0;0;0;0;0;once a friendly kid now a munafik kid;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1652;USER delapan cembilan cupu luh';1;1;1;0;0;0;0;0;1;1;0;0;user delapan sembilan cupu kamu ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1677;Karena menolak penerapan pasal Penodaan Agama, saya lebih memilih membungkam mulut yang memfiktifkan kitab suci dengan duel argumen.;0;0;0;0;0;0;0;0;0;0;0;0;karena menolak penerapan pasal penodaan agama saya lebih memilih membungkam mulut  memfiktifkan kitab suci dengan duel argumen ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1694;I made them so they don't Stick too much out the side Lmaoo I guess sis wasn't with it https://twitter.com/chai_bae/status/1224191758025797632ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;i made them so they do not t stick too much out the side laughing my ass off i guess sister was not t dengan it ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1696;Rama biasa bngt ngetweet sendiri bales sendiri, kampang.';1;1;1;0;0;0;0;0;1;1;0;0;rama biasa banget mentwit sendiri balas sendiri kampang ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1742;USER USER USER USER USER USER USER USER USER USER USER USER USER USER Saya hargai pendapat bung USER , tp yg disampaikan bukan sekedar pendapat;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user saya hargai pendapat bung user tetapi  disampaikan bukan sekadar pendapat;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1747;"OpRohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina. Didunia muslim disebut ""teroris""";1;0;0;1;1;0;0;0;0;0;1;0;op rohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina di dunia muslim disebut teroris;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1756;USER USER Komentator yg dungu ya ente bro... Lebih tinggi dungu nya dari pada otaknya, hahaha...';1;1;1;0;0;0;0;0;1;1;0;0;user user komentator  dungu  kamu bro lebih tinggi dungu  dari pada otaknya  ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1760;#International joke of the week! Mr. Subianto has declared himself as the #IndonesiaElection winner despite all reputable pollsters show he is a loser. Prabowo has been reportedly diagnosed with mental illness, but he was still allowed to run for office anyway. I'm kinda LOL! Ã°ÂÂ¤Â£;0;0;0;0;0;0;0;0;0;0;0;0; international joke of the week mr subianto has declared himself as the indonesia election winner despite all reputable pollsters show he is a loser prabowo has been reportedly diagnosed dengan mental illness but he was still allowed to run for office anyway i sama kinda  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1778;KWSP buat penyumberan luar RM114.56 bilion;0;0;0;0;0;0;0;0;0;0;0;0;kwsp buat penyumberan luar rm miliar;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1779;"Rasanya mau gue tampol aja kalo ada orang yang asyik maen hp terus temennya bilang ""autis lo, maen hp mulu."" Autis itu penyakit jadi please. STOP kata ""Autis"" untuk bahan becandaan'";0;0;0;0;0;0;0;0;0;0;0;0;rasanya mau aku tabok saja kalau ada orang  asyik main handphone terus temannya bilang autis kamu main handphone mulu autis itu penyakit jadi please stop kata autis untuk bahan bercandaan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1780;That man is rude as fuck! Bangsat luuu,,,,;1;1;1;0;0;0;0;0;1;1;0;0;that man is rude as fuck bangsat kamu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1784;"Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!'";0;1;0;0;0;0;0;0;0;0;0;0;pikiranku terus dibaca digiring silit ireng dobol hijau ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1786;We are such a munafik diplomatic nation that we stand with kashmir opposing inda but we still promte their songs movies and alot of the products... Please stop being a munafik choose one the thing and stand on it;0;0;0;0;0;0;0;0;0;0;0;0;we are such a munafik diplomatic nation that we stand dengan kashmir opposing inda but we still promte their songs movies and alot of the products please stop being a munafik choose one the thing and stand on it;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1792;USER USER Ya, ada yang dari pihak fans nya Mino, sama dari pihak yang ingin menjatuhkan Mino (disbitch dan antek antek nya)\n\nI lost the receipts, but still aku yang udah baca dua dua nya memutuskan untuk diam saja:)';0;0;0;0;0;0;0;0;0;0;0;0;user user  ada  dari pihak fan  mino sama dari pihak  ingin menjatuhkan mino perek dan antek antek  i lost the receipts but still aku  sudah baca dua dua  memutuskan untuk diam saja ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1793;USER Mudahan presiden 2019 membawa indonesia diposisi yangbagus kisi dan misix;0;0;0;0;0;0;0;0;0;0;0;0;user mudahan presiden membawa indonesia diposisi  bagus kisi dan misi ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1797;jangan rindu, rindu itu berat..\n\nbiarin ae si kunyuk dilan yang nanggung.';0;1;0;0;0;0;0;0;0;0;0;0;jangan rindu rindu itu berat biarkan saja  kunyuk dilan  menanggung ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1809;Bersanding dgn pasti USER dan USER di kubu sana ketar ketir ...hayoo mana nasi bungkus akan ketar ketir dgn pasukan 212';0;0;0;0;0;0;0;0;0;0;0;0;bersanding dengan pasti user dan user di kubu sana ketar ketir ayo mana nasi bungkus akan ketar ketir dengan pasukan ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1815;Dan adek gue jg yg mau smp langsung disuruh ambil swasta aja karna bokap gue yang padahal jawa gak mau anaknya di sindir2 mulu. Kerasa bgt apa2 di blg cina cina segala macem lah. Gue jujur aja kalo ngga dirasisin gt gue gak bakal rasis kok sama yg beda d;0;0;0;0;0;0;0;0;0;0;0;0;dan adik aku juga  mau sampai langsung disuruh ambil swasta saja karena bapak aku  padahal jawa tidak mau anaknya di sindir sindir mulu terasa banget apa apa di bilang cina cina segala macam  aku jujur saja kalau tidak diejek begitu aku tidak bakal racist  sama  beda di;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1818;USER USER Bom WTC untuk minyak di Irak. Apa kabar?';0;0;0;0;0;0;0;0;0;0;0;0;user user bom wtc untuk minyak di irak apa kabar ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1820;Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok.;1;1;1;0;0;0;0;0;1;1;0;0;maksudnya terbukti korupsi dan penistaan agama   om bangsat kamu tai kamu maaf aku pakai bahasa babi ahok ;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1832;USER Cinta buta itu cinta yg tak mendengar dan melihat fakta yg ada seperti kotoran kucing rasa coklat. Sependapat gak prof?';0;0;0;0;0;0;0;0;0;0;0;0;user cinta buta itu cinta  tidak mendengar dan melihat fakta  ada seperti kotoran kucing rasa coklat sependapat tidak prof ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1842;As one of Muslim majority country in the world, we never abuse minority instead we did give them the same rights! This current regime extremely corrupts and backing up by his supporters. #TheGreatCampaignOfPrabowo #2019GantiPresiden;1;0;0;1;0;0;0;0;1;0;1;0;as one of muslim mayoritas country in the world we never abuse minoritas instead we did give them the sama rights this current regime extremely corrupts and backing up by his supporters the great campaign of prabowo ganti presiden;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1847;Semakin kagum dg Gubernur rasa Presiden ini...luarr biasa smart,brilian,lugas,tegas...dan ga perlu pura2 nge-tes staff nya.;0;0;0;0;0;0;0;0;0;0;0;0;semakin kagum dengan gubernur rasa presiden ini luar biasa pintar brilian lugas tegas dan tidak perlu pura pura  tes staf  ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1851;Ootd sih Eifell Amora Mollien Naufalyn ( Molen ) cantik semok sih sipit belo kesayangan aunty \xf0\x9f\x91\xb6\xf0\x9f\x98\x8d\xf0\x9f\x98\x98';0;0;0;0;0;0;0;0;0;0;0;0;outfit of the day  eiffel amora mollien naufal molen cantik semok  sipit belo kesayangan aunty ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1855;GEMPAR ! Moeldoko Ngamuk Besar Tantang Prabowo Hadapi Dirinya Bukan Presiden Jokowi Ã¢?? BeritaÃ Terbaru;0;0;0;0;0;0;0;0;0;0;0;0;gempar moeldoko mengamuk besar tantang prabowo hadapi dirinya bukan presiden jokowi berita terbaru;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1856;USER WKWKWKWKWKKWKWKW GEBLEK BGT';1;1;1;0;0;0;0;0;1;1;0;0;user  geblek banget ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1902;Gue mau nonton brodus cina kali ya soalnya ganteng banget ya Allah ciptaan-Mu :(';0;0;0;0;0;0;0;0;0;0;0;0;aku mau menonton brodus cina kali  soalnya ganteng banget  allah ciptaan mu ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1912;Tai doido';0;1;0;0;0;0;0;0;0;0;0;0;tai dia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1944;"USER Di bagian barat, byk pemimpin keceh nan mempesona. ; ; Tp br kali ini cinta setengah hidup dgn Presiden krn hatinya, kinerjanya &amp; ketulusannya sepaket gak pk diskon #jokowi2periode Ã¢??Ã°??Â¼";0;0;0;0;0;0;0;0;0;0;0;0;user di bagian barat banyak pemimpin kece nan memesona tetapi baru kali ini cinta setengah hidup dengan presiden karena hatinya kinerjanya ketulusannya sepaket tidak pak diskon jokowi dua periode ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1950;"The Happy Clappy Slogan Bogan Liar from the Shire is his forever.
Liar from the Shire for short.
I also like Angry McHappy Slappy";0;0;0;0;0;0;0;0;0;0;0;0;the happy clappy slogan bogan liar from the shire is his forever liar from the shire for short i also like angry mchappy slappy;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1955;RT USER: Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :(';0;1;0;0;0;0;0;0;0;0;0;0;rt user tidak ingat kapan terakhir kali mimpi indah realita seperti tai mimpi masa tai juga ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1960;USER USER USER USER Blangko lg dipake TKA China.';0;0;0;0;0;0;0;0;0;0;0;0;user user user user blangko lagi dipakai tenaga kerja asing cina ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
