Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
1903; USER Players nampak mcm not giving a fuck at all. Celaka. Top 4 still reachable tp main mcm ni bangsat do,,,,;1;1;1;0;0;0;0;0;1;1;0;0; user players menampak macam not giving a fuck at all celaka top still reachable tetapi main macam nih bangsat do ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menampak, a, celaka, reachable
1906;USER USER USER Napi ya napi..gak beda ya...jangan tolol sok bela penista agama...statusnya sama dengan napi lain bong..!!hehe';1;1;0;1;1;0;0;0;0;0;1;0;user user user napi  napi tidak beda  jangan tolol sok bela penista agama statusnya sama dengan napi lain kecebong  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;statusnya
1916;If  USER won't say sorry that's mean you allow those criminal did that. You are Muslim, right? How poor you allow it just for your FUCKING JOB? #ShameOnYouSaddiq #ShameOnYouSyedSaddiq #ShameOnYouMalaysia #GanyangMalaysia  USER https://twitter.com/CNNIndonesia/status/1197687947463495680ÃÂ Ã¢ÂÂ¦;1;1;1;0;0;0;0;0;1;1;0;0;if user won t say maaf that mean you allow those criminal did that you are muslim right how poor you allow it just for your fuck job shame on you saddiq shame on you syed saddiq shame on you malaysia ganyang malaysia user ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;t, allow, allow
1927;The Malay gymnasts can only get this score only today coz they'll never be able to get this anywhere else #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017;1;0;0;1;0;0;0;0;1;0;1;0;the malaysia gymnastic can only get this score only today because they ll never be able to get this anywhere else shame on you malaysia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;anywhere
1928;RT USER lengkap sudah tim anies sandi Ada kasus pencabulan ada kasus makar;1;0;1;0;0;0;0;1;0;1;0;0;rt user lengkap sudah tim anies sandi ada kasus pencabulan ada kasus makar;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;pencabulan
1929;Mirip adegan film G.30S-PKI. perlu di catat bhw rezim ini adlh rezim anti Islam. URL;1;0;0;1;1;0;0;0;0;0;1;0;mirip adegan film tidak tiga puluh detik partai komunis indonesia perlu di catat bahwa rezim ini adalah rezim anti islam url;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;adegan, catat
1930;He text me just to say 'fuck' to me? Kampret bangsat,,,,;1;1;1;0;0;0;0;0;1;1;0;0;he text me just to say fuck to me kampret bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;text
1936;Eh fuck you la bangsat, complain about me la. Mention my name to the management. Let them check the CCTV, let them see themselves. See whether or not my body language was rude as what this fucking bitch said. Sampai mati aku takkan maafkan hg la paria.,,,,;1;1;1;0;0;0;0;0;1;1;0;0; fuck you  bangsat complain about me  mention my nama to the manajemen let them check the cctv let them see themselves see whether orang not my body language was rude as apa this fuck bitch said sampai mati aku tidak akan maafkan hg  paria ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;complain, cctv, hg, paria
1938;Officially broken-hearted, like really you just tore me apart into pieces, jonghyun. I used to be so proud that we share the same sign, even the same birthday.........The first guy that caught my eyes in codename. ANJING LO BERENGSEK;1;1;1;0;0;0;0;0;1;1;0;0;officially broken hearted like really you just tore me apart into pieces jonghyun i used to be so proud that we bagikan the sama sign even the sama birthday the first guy that caught my eyes in codename anjing kamu berengsek;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;officially, hearted, tore, apart, pieces, jonghyun, i, codename
1943;"USER Sebelum teriak Bela Agama harusnya bersih dulu dari korupsi dan nilep uang orang dooong; ; Ã°???Ã°???Ã°???; ;";0;0;0;0;0;0;0;0;0;0;0;0;user sebelum teriak bela agama harusnya bersih dulu dari korupsi dan menilap duit orang  ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;menilap
1952;USER Blm jd gub aja sdh nabrak etika, gmn kl menjabat? Emg yg lantik dia kl jd gub dukun ya ato capres? Kl ga seneng sm presiden yg menjabat ya jgn mau dilantik sm beliau jd jgn jd cagub skr, ntar aja kl yg dia dukung sdh jd presiden br nyagub..';1;0;1;0;0;0;0;0;1;1;0;0;user belum jadi gubernur saja sudah menabrak etika bagaimana kalau menjabat memang  lantik dia kalau jadi gubernur dukun  atau calon presiden kalau tidak senang sama presiden  menjabat  jangan mau dilantik sama dia jadi jangan jadi calon gubernur sekarang nanti saja kalau  dia dukung sudah jadi presiden baru mencalonkan gubernur ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menabrak, lantik
1954;"6.FPI, HTI, FUI are Islamic Oralganisations fighting to the establishment of KHILAFAH in South Asia started from Indonesia.

#FreeAhok";0;0;0;0;0;0;0;0;0;0;0;0; front pembela islam hizbut tahrir indonesia  are islam oralganisations fighting to the establishment of khilafah in south asia started from indonesia free ahok;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;oralganisations, establishment
1956;You Israeli be are the monsters for this world even for Christians too, If someone asked me about Setan! I would definitely show Israeli PM pic Ã°ÂÂÂ¡ #Israel #Iranattack;1;1;0;1;0;1;0;0;0;0;1;0;you israeli be are the monsters for this world even for christians too if someone asked me about setan i would definetly show israeli pm pic israel iran attack;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;israeli, monsters, christians, i, israeli
1961;Seluruh Masyarakat NTT: Turunkan Setya Novanto dari Ketua dan Pecat dari DPR RI, Rakyat NTT har?;1;0;1;0;0;0;0;0;1;1;0;0;seluruh masyarakat ntt turunkan setya novanto dari ketua dan pecat dari dewan perwakilan rakyat republik indonesia rakyat ntt har ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;har
1969;Betapa biadabnya teroris Budha myanmar ini URL;1;1;0;1;1;1;0;0;0;0;1;0;betapa biadabnya teroris buddha myanmar ini url;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;biadabnya
1970;If you see this O you Hypocrite. To whom I gave the name munafik. Burn!;0;0;0;0;0;0;0;0;0;0;0;0;if you see this o you hypocrite to whom i gave the nama munafik burn ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;o, whom, i, burn
1973;MALINGSIAL TRULY THIEF in ASIA !! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;malaysia truly thief in asia malaysia miskin budaya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;thief
1975;lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL;1;0;0;1;1;0;0;0;0;0;0;1;lalu kepung yayasan lembaga bantuan hukum indonesia bubarkan hizbut tahrir indonesia ikatan alumni universitas indonesia  dan seterusnya url;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;kepung
1987;"""People are using religion as a tool to gain votes and fulfil political interest. Everything is wrapped in the 'religious identity'."" #politics #IndonesiaElection  https://www.channelnewsasia.com/news/asia/identity-politics-how-indonesia-s-presidential-race-is-run-11436556ÃÂ Ã¢ÂÂ¦";1;0;0;1;1;0;0;0;0;0;1;0;people are using religion as a tool to gain votes and fulfill politik interest everything is wrapped in the religious identity politics indonesia election ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, tool, gain, votes, fulfill, wrapped, identity
1988;ganyang pki kenapa kalian harus hapus lambang PKI DI FILM ... ??? APA KALIAN TELAH DI INTIMIDASI KOMUNIS DAN ANTEK PKI YG SEPERTI HANTU.. ??;1;0;0;1;0;1;0;0;0;0;0;1;ganyang partai komunis indonesia kenapa kalian harus hapus lambang partai komunis indonesia di film apa kalian telah di intimidasi komunis dan antek partai komunis indonesia  seperti hantu ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;lambang
1989;"Maybe aku gak punya toket... But ass wise, i'm more montok than her. She doesn't deserve the word ""montok"" behind her name.";1;1;1;0;0;0;1;0;0;1;0;0;maybe aku tidak punya toket but ass wise i sama more montok tahan her she does not t deserve the word montok behind her nama ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;wise, i, montok, t, montok
1996;Gue doa aja kagak kuat liatnye menang jo aminn\nMana dr kampus ampe warung mi ayam pada ngomongin jojo wow sih haha ...di rl gt juga dong wah w kira tl aja yg rame\xf0\x9f\x91\x8f\xf0\x9f\x91\x8a\xf0\x9f\x91\x8d';0;0;0;0;0;0;0;0;0;0;0;0;aku doa saja tidak kuat lihatnya menang jo aamiin mana dari kampus sampai warung mi ayam pada membicarakan jojo    di rl begitu juga   aku kira lini masa saja  ramai ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;jo, mi, jojo
2002;Kenapa ya akhir2 ini gw ngerasain sendiri layanan perusahaan digital indonesia makin pada kacrut\n\nDunia IT kita berkembang pesat loh, tapi kalau pemeliharaannya gak beres malah ujung2nya rugiin customer';1;1;0;1;0;0;0;0;1;0;1;0;kenapa  akhir akhir ini aku merasakan sendiri layanan perusahaan digital indonesia semakin pada kacrut dunia it kita berkembang pesat  tapi kalau pemeliharaannya tidak beres malah ujung ujungnya merugikan customer ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;layanan, pesat, pemeliharaannya
2006;But kampungan can also be cute right? Show me yours;0;0;0;0;0;0;0;0;0;0;0;0;but kampungan can also be cute right show me yours;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;yours
2007;Munafik, hypocrite, racist, close minded, conservative = korean (mostly)  https://twitter.com/idolfess2/status/1218414043561545728ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;1;0;0;0;0;1;0;munafik hypocrite racist close minded conservative korean paling banyak ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;conservative
2008;USER Mungkin sebenernya seungmin idiot\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a';1;1;1;0;0;0;1;0;0;1;0;0;user mungkin sebenarnya seungmin idiot ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;seungmin
2011;DC are better than mar*el kwnontol bangsat fuck you lah,,,,;0;1;0;0;0;0;0;0;0;0;0;0;dc are better tahan mar el kontol bangsat fuck you  ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;dc, mar, el
2018;"Photography is a way of feeling, of touching, of loving. What you have caught with your camera is captured foreverÃ¢ÂÂ¦ It remembers little things, long after you have forgotten everything.

Photo 1: ""Kampungan""Ã¢ÂÂ¦  https://www.instagram.com/p/B0Dfu7unqcC/?igshid=1aky91tng0nhbÃÂ Ã¢ÂÂ¦";0;1;0;0;0;0;0;0;0;0;0;0;photography is a way of feeling of touching of loving apa you have caught dengan your camera is captured forever it remembers little berpikir long after you have forgotten everything photo kampungan ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;photography, a, touching, camera, captured, remembers, forgotten
2022;USER USER ya gih aja makan tuh hindu nusantara, agama kita ini rahmatan lil alamin, bukan agama bumi tapi agama langit. tapi kalo islam nusantara mau sama dengan mereka, ya monggo, supaya lebih sesat sekalian!!';1;1;0;1;1;0;0;0;0;0;1;0;user user   saja makan itu hindu nusantara agama kita ini rahmatan little alamin bukan agama bumi tapi agama langit tapi kalau islam nusantara mau sama dengan mereka  monggo supaya lebih sesat sekalian ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rahmatan
2023;orang yg bangga pake kw tuh ibarat pacaran ama banci, tapi nganggep di banci itu cewe beneran... URL;0;1;0;0;0;0;0;0;0;0;0;0;orang  bangga pakai kw itu ibarat pacaran sama banci tapi menganggap di banci itu wanita benaran url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;kw
2027;USER USER USER USER USER USER IYA. SOALNYA LOE ga tahu junjungan loe toh membantai 200 lebih orang timtim peristiwa santa cruz... juga menculik aktivis, ga tahu di mana skrang... Loe ga sadar kalau junjunganmu itu penjahat internasional d;1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user iya soalnya kamu tidak tahu junjungan kamu  membantai lebih orang tim tim peristiwa santa crush juga menculik aktivis tidak tahu di mana sekarang kamu tidak sadar kalau junjunganmu itu penjahat internasional di;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;santa, menculik, junjunganmu
2040;"Is that gonna ended up like others jp romance anime? Like.. ""Fireworks are so loud. Can u say it again?""";0;0;0;0;0;0;0;0;0;0;0;0;is that going to ended up like others jp romance anime like fireworks are so loud can kamu say it again ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;jp, romance, anime, fireworks
2041;I bet today will be another fight for sumbu pendek cs YG will upload another teaser Ã°ÂÂÂÃ°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0;i banget today will be another fight for sumbu pendek rekan  will unggah another teaser ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;i, unggah, teaser
2042;USER USER USER USER USER USER USER USER Haha die lagi \xf0\x9f\x91\x89 USER media bloon dasar tempurung dongo!';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user  dia lagi user media beloon dasar tempurung dungu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;tempurung
2048;anyway yall can shut the fuck up i dont need yall's preach just appreciate them as artists and musicians without talking about their romantic life so stfu stfu stfu armys embarrassing armys humiliating armys kampungan;1;1;0;1;0;0;0;0;1;0;1;0;anyway yel can shut the fuck up i do not need yel preach just appreciate them as artists and musicians tanpa membicarakan about their romantic life so shut the fuck up shut the fuck up shut the fuck up armys embarrassing armys humiliating armys kampungan;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, preach, artists, musicians, romantic, armys, embarrassing, armys, humiliating, armys
2049;Airlangga Masih Malu-malu Maju Sebagai Calon Wakil Presiden Dampingi Jokowi;0;0;0;0;0;0;0;0;0;0;0;0;airlangga masih malu malu maju sebagai calon wakil presiden dampingi jokowi;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;airlangga, dampingi
2053;Karena mereka SADAR REZIM ini kesempatan buat Neo KOMUNIS bangkit kembali,kapan lagi atau tidak sama sekali.;1;0;1;0;0;1;0;0;0;1;0;0;karena mereka sadar rezim ini kesempatan buat neo komunis bangkit kembali kapan lagi atau tidak sama sekali ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;neo
2059;USER USER USER Baru namanya timnya baja bajingan JA';1;1;0;1;0;0;0;0;1;0;1;0;user user user baru namanya timnya baja bajingan saja ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;timnya, baja
2061;"USER Awaasss... Jgn sampe beritanya sampe ke akhi gerung! Ntar susah nyari kosakatany. klu bcr aja micingin mata, bibir monyong kesamping, suara keluar ky lg nhn kentut.. ""politik kotor skl jmn ini!"". Klu tahu brt ini.. Plng Sambil ky nhn ngeden..""dungu!"". \xf0\x9f\x98\x8b";1;1;1;0;0;0;1;0;0;1;0;0;user awas jangan sampai beritanya sampai ke saudara gerung nanti susah mencari kosakatanya klu bicara saja memicing mata bibir monyong kesamping suara keluar seperti lagi menahan kentut politik kotor sekali zaman ini klu tahu berat ini pulang sambil seperti menahan ngeden dungu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;beritanya, kosakatanya, memicing, kesamping, kentut, ngeden
2067;MAS mood when they want to get all da gold medals in SG. Lie, Cheat, Steal doesn't matter... #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 pic.twitter.com/ZDcdVj3GNx;0;0;0;0;0;0;0;0;0;0;0;0;mas mood when they want to get all dan gold medals in sg lie cheat steal does not t matter shame on you malaysia ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;sg, t
2071;RT USER USER Mungkinkah Sandi dan Anies nyusul sahabat-sahabatnya yg jadi buron dan yg sdh ditangkap itu sebelum dilantik ?;1;0;0;1;0;0;0;0;1;0;1;0;rt user user mungkinkah sandi dan anies menyusul sahabat sahabatnya  jadi buron dan  sudah ditangkap itu sebelum dilantik ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;mungkinkah, menyusul, sahabatnya, buron
2076;USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk';0;1;0;0;0;0;0;0;0;0;0;0;user bolot idiot berisik lawak kocak mood booster tetapi  ;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;lawak, booster
2081;USER USER Dan dia kek milih milihh nge-replay-nyeee.. Ke gue doang..\xf0\x9f\x99\x86 Klo ama kaum adam mah... Melipiirrrr doi.. Tp ntar lg jg akan gue blok ajah daghh.. Sama sekali GA ADA MNFAATNYA mbaca komen dr kaum bani kampret tsb.;1;1;1;0;0;0;0;0;1;1;0;0;user user dan dia seperti memilih pilih  replay  ke aku saja kalau sama kaum adam  melipir dia tetapi nanti lagi juga akan aku blok saja  sama sekali tidak ada manfaatnya membaca komen dari kaum bani kampret tersebut ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;replay, melipir
2084;Now im happy, so please u dont come back again ewh anjing najis bgst sok kecakepan lo tai;1;1;1;0;0;0;1;0;0;1;0;0;now i am happy so please kamu do not come back again  anjing najis bangsat sok terlalu cakap kamu tai;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i
2085;"Bentar....kuping gue yg sarap apa pas Yura nyanyi bagian potongan kata ""an"" dari ""antara""....suara doi tetibaan kek lakik?? ._.'";0;1;0;0;0;0;0;0;0;0;0;0;bentar kuping aku  sarap apa pas yura nyanyi bagian potongan kata an dari antara suara dia tertimpa seperti pria ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;yura, potongan, tertimpa
2087; USER i reckon sby kicked the shit out bucket head abbott give up the boat bullshit tony or no beef imports capital swine;0;1;0;0;0;0;0;0;0;0;0;0; user i reckon susilo bambang yudhoyono kicked the shit out bucket head abbott give up the boat bullshit tony orang no beef imports capital swine;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i, reckon, bucket, abbott, boat, tony, beef, imports, swine
2088;Yg ancam mau lengserkan Jokowi bkn FPI tapi alumni212,lgian apa ada uu yg ngatur kalau mau lengserkan Jokowi hrs permisi dl ke pendukungnya;1;0;1;0;0;0;0;0;1;1;0;0; ancam mau lengserkan jokowi bukan front pembela islam tapi alumni lagian apa ada undang undang  mengatur kalau mau lengserkan jokowi harus permisi dulu ke pendukungnya;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;permisi
2097;our Mahdzab teaches is the most correct one, while the opinions of 'anjing tidak najis, kecuali air liurnya saja' and 'seluruh badan anjing najis' both exist and each of it has further explaination based on Quranic verses, Prophet sayings, the Islamic scholars, & Arabic language;0;0;0;0;0;0;0;0;0;0;0;0;our mahdzab teaches is the paling correct one ketika the opinions of anjing tidak najis kecuali air liurnya saja and eluruh badan anjing najis both eksis and each of it has further explanation based on quranic verses prophet sayings the islam scholars arabic language;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;mahdzab, teaches, correct, opinions, liurnya, eluruh, explanation, quranic, verses, prophet, sayings, scholars, arabic
2098;Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi;1;1;0;1;1;0;0;0;0;0;1;0;allah subhanahu wa taala halalkan harta rampasan malah janjikan banyak rampasan muslim harus buang islam sebelum teriak no korupsi;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;halalkan
2103;Makes up for the joke of a charge on Najis And 1 in first half. Ban the charge #;0;0;0;0;0;0;0;0;0;0;0;0;makes up for the joke of a charge on najis and in first half ban the charge ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, charge, charge
2104;USER USER ini masih cacad bgt ngeditnya loh\xf0\x9f\x98\xad tapi makaih yaaa huhuu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a';0;1;0;0;0;0;0;0;0;0;0;0;user user ini masih cacat banget mengeditnya  tapi terima kasih   ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;mengeditnya
2106;so tired of the attitude of pendukung Jokowi. like you fcking know everything or you've been there when Prabowo violated HAM.;0;1;0;0;0;0;0;0;0;0;0;0;so tired of the attitude of pendukung jokowi like you fuck know everything orang you ve been there when prabowo violated hak asasi manusia ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;violated
2113;Hari tanu usir aja dia kan cina?;1;0;1;0;0;1;0;0;0;0;0;1;hari tanu usir saja dia  cina ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;tanu
2115;"Nak..kamu lihat ""ISTANA"" di sebrang sana..?; BerDoa'lah bersama Ayah dan rakyat semuanya Nak....; Semoga Tahun Depan Pemimpin yg sekarang tinggal di sana....; Pulang ke kampung halamanya tidak lagi tinggal di sana..; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;nak kamu lihat istana di seberang sana berdoa  bersama bapak dan rakyat semuanya nak semoga tahun depan pemimpin  sekarang tinggal di sana pulang ke kampung halamannya tidak lagi tinggal di sana ganti presiden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;seberang, halamannya
2120;Quick date with my best friend #cibang #cina #padang #kafir #malamtakbiran #katastesikitamirip #dateÃ¢ÂÂ¦  http://instagram.com/p/ctfHP_xKF1/ÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;quick date dengan my best friend cibang cina padang kafir malam takbir kata stesi kita mirip date ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;date, cibang, takbir, stesi, date
2129;USER USER USER USER Eh kunyuk itu yg ngembat dana umroh lu diem aja apa ikut kebagian ya';1;1;1;0;0;0;0;0;1;1;0;0;user user user user  kunyuk itu  mengembat dana umrah kamu diam saja apa ikut kebagian  ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;mengembat, kebagian
2131;there are pics that shows her face mcm baru lepas nangis at the galaxy a series showcase and dekat airport leaving indonesia as well...yup, sometimes to receive hates from anonymous sucks...;0;1;0;0;0;0;0;0;0;0;0;0;there are pics that shows her face macam baru lepas menangis at the galaxy a series showcase and dekat airport leaving indonesia as well iya sometimes to receive hates from anonymous sucks ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pics, galaxy, a, showcase, leaving, receive, hates
2132;USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..;1;1;0;1;0;0;0;0;1;0;1;0;user seperti ahok dulu nasional demokrat disusul dengan rekan   mendukung pasangan calon penista agama dan tukang caci maki tai tai ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;disusul
2134;USER USER USER USER USER USER USER USER USER USER USER Coba ngaca n introspeksi,apakah keluarga anda yg gak pake hijab komunis jga?,otak dipakai jgn cmn jd property or pa;1;0;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user user coba mengaca dan introspeksi apakah keluarga kamu  tidak pakai hijab komunis juga otak dipakai jangan cuma jadi properti orang pak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;mengaca, introspeksi, properti
2135;Anda perlu menyadarkan wanita Indonesia, Muhammad bajad setelah Khadijah meninggal, menjadikan perempuan budak seks;1;1;0;1;1;0;0;1;0;0;1;0;kamu perlu menyadarkan wanita indonesia muhammad bejat setelah khadijah meninggal menjadikan perempuan budak seks;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menyadarkan, khadijah
2139;40. Jika Jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir;1;0;1;0;0;0;0;0;1;1;0;0; jika jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;bergelar, negarawan, berakhir
2145;Cina makan babi and kafir you say, but you didn't realize that one of the largest Islamic population is in China.;0;1;0;0;0;0;0;0;0;0;0;0;cina makan babi and kafir you say but you did not t realize that one of the largest islam population is in cina ;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;t, population
2146;KERJA DIKTATOR JOKOWI ITU GUNTING PITA, BAGI-BAGI BERMACAM SERTIFIKAT IKUT MACAM-MACAM UPACARA DAN BUKAN MEMENUHI JANJINYA.;1;0;1;0;0;0;0;0;1;1;0;0;kerja diktator jokowi itu gunting pita bagi bagi bermacam sertifikat ikut macam macam upacara dan bukan memenuhi janjinya ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;gunting, pita, bermacam, janjinya
2150;The Amazon, Australia, Indonesia and countless other places in the world on fire. And all you fuckers care about is #impeachment. Neoliberalism sucks. And #BlueNoMatterWho is a sham.;1;1;0;1;0;0;0;0;1;0;1;0;the amazon australia indonesia and countless other places in the world on fire and all you fuck care about is impeachment neoliberalism sucks and blue no matter who is a sham ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;amazon, countless, places, impeachment, neoliberalism, blue, a, sham
2151;USER USER USER Lha, knp masuk wahabi? Emang orang cerita wahabi n NU?\n\nTong, di atas itu cerita ttg pki, kok ente nyelonong ke wahabi?';0;0;0;0;0;0;0;0;0;0;0;0;user user user  kenapa masuk wahabi memang orang cerita wahabi dan nu tong di atas itu cerita tentang partai komunis indonesia  kamu menyelonong ke wahabi ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;menyelonong
