Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
1460;"Ini siapa he liv?"" USER: hai anon berengsek Ã¢ÂÂ Whut??? Go home dude you're drunk  http://ask.fm/a/b48am9mpÃÂ """;0;1;0;0;0;0;0;0;0;0;0;0;ini siapa he liv user  anon berengsek what go home dude you re drink ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1467;Good grief. People who yelling others as kafir, cina must take down.  https://twitter.com/Omnduut/status/1197147417189072896ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;good grief people who yell others a kafir cina must take down ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1492;"Indonesia has more than things.malaysia has nothing. #MalaysiaMiskinBudaya
#trulymalaysiasince1900";1;0;0;1;0;0;0;0;1;0;1;0;indonesia have more tahan pikir malaysia have nothing malaysia miskin budaya truly malaysia since ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1505;Gak menyangka ternyata SBY dulu pernah difitnah juga seperti Jokowi skrg :( Tapi sby bukan diktator kayak jokowi URL;1;0;1;0;0;0;0;0;1;1;0;0;tidak sangka nyata susilo bambang yudhoyono dulu pernah fitnah juga seperti jokowi sekarang tapi susilo bambang yudhoyono bukan diktator kayak jokowi url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1512;RT USER Unch ena nya jadi bapak sby korupsi teruss;1;0;1;0;0;0;0;0;1;1;0;0;rt user  enak  jadi bapak susilo bambang yudhoyono korupsi terus;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1514;RT USER Rapopo jaga-jaga siapa tahu muncul pki perjuangan alias pki plus;1;0;0;1;0;1;0;0;0;0;1;0;rt user tidak apa apa jaga jaga siapa tahu muncul partai komunis indonesia juang alias partai komunis indonesia plus;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1515;Mr. President  USER spoke Like a true liar;1;0;1;0;0;0;0;0;1;1;0;0;mr presiden user speak like a true liar;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1530;Ow sht indonesia government are sucks;1;1;0;1;0;0;0;0;1;0;1;0;ow shit indonesia government be suck;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1537;USER Lebih baik jokowi yg mundur..!!;1;0;1;0;0;0;0;0;1;1;0;0;user lebih baik jokowi  mundur ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1542;So i just found out that Arsenal Fc supports Israel. Huge dissapointment Ã³Â¾ÂÂ¯. Setan betul laaaa.;1;1;0;1;0;0;0;0;1;0;1;0;so i just find out that arsenal fuck support israel huge dissapointment setan benar laaaa ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1544;Menlu Indonesia Janji Akan Hancurkan Kekuatan Anti-China. jokowi anti pribumi turunkan jokowi Tiru Turki;1;0;1;0;0;0;0;0;1;0;0;1;menteri luar negeri indonesia janji akan hancur kuat anti cina jokowi anti pribumi turun jokowi tiru turki;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1546;USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?';0;1;0;0;0;0;0;0;0;0;0;0;user   seperti begitu kalau nona anak jalan km anak gembel  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1547;We are United Country come from all nation #PeaceAndLove #peace #indonesiaelection #cyber #sosfake;0;0;0;0;0;0;0;0;0;0;0;0;we be unite country come from all nation peace and love peace indonesia election cyber sosfake;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1551;what the fuck do you want sialan goblok anjir. demand jelah ikon disband senang fuck lah;0;1;0;0;0;0;0;0;0;0;0;0;apa the fuck do you want sial goblok anjir demand jelah ikon disband senang fuck ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1553;I won't accept any golden medals that Malaysia gets because we all know that it's a cheating. #SEAGames2017 #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;i win t accept any golden medal that malaysia get because we all know that it a cheat sea game shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1560;That's exactly how i feel :Ã¢ÂÂ mas belom lihat hpku makin bejat :Ã¢ÂÂ);0;1;0;0;0;0;0;0;0;0;0;0;that exactly how i feel ma belum lihat handphone aku makin bejat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1580;"of course there were fans from other countries including malaysia too spitting out those harsh words but im specifically talking about when Today went against 10s Gaming. so disappointed to see that yall let out words such as ""kontol"" ""malingsial"" ""todak bangsat"" etc :(";0;1;0;0;0;0;0;0;0;0;0;0;of course there be fan from other country include malaysia too spit out those harsh kata but i be specifically bicara about when today go against s game so disappoint to see that yel let out kata such a kontol malaysia tidak bangsat etc ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1592;Kaget anjir tbtb ada kucing masuk kamar asw';0;1;0;0;0;0;0;0;0;0;0;0;kaget anjir tiba tiba ada kucing masuk kamar anjing ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1597;udah gue tinggal beli batagor sampe balik lagi blm mulai anjir ngaret amat';0;1;0;0;0;0;0;0;0;0;0;0;sudah aku tinggal beli batagor sampai balik lagi belum mulai anjir telat amat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1600;"USER Kaum radikal dari bani kecebong pengikut mukidi &amp; penista agama sedang jualan ayat politik di mesjid?'";1;1;0;1;1;0;0;0;0;0;1;0;user kaum radikal dari ban kecebong ikut mukidi nista agama sedang jual ayat politik di mesjid ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1617;"USER mari diborong yang banyak buat fakir dan umat yg dimiskinkan pengetahuannyanoleh orangbyg mengaku ulama...; diborong diborong diborong; murah meriah";0;0;0;0;0;0;0;0;0;0;0;0;user mari borong  banyak buat fakir dan umat  miskin tahu oleh orang  aku ulama borong borong borong murah riah;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1618;"Nyalinya Gubernur Indonesia teruji kembali,Beliau berani melawan konglomerat2 hitam, sdgkan Gubernur sblmnya hanya berani pada rakyat kecil yg tdk berdaya #2019GantiPresiden;";1;0;1;0;0;0;0;0;1;1;0;0;nyali gubernur indonesia uji kembali dia berani lawan konglomerat konglomerat hitam sedang gubernur belum cuma berani pada rakyat kecil  tidak daya ganti presiden ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1623;"RT USER Yg cinta orba pasti mengidolakan prabowo &amp; hary tanoe :D";1;0;1;0;0;0;0;0;1;1;0;0;rt user  cinta orde baru pasti idola prabowo hary tanoe di;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1634;cari yeoja yg chara seksi lonte, suka spam pic charanya, yg mau ngentot. Rep / like ya - draxe';0;1;0;0;0;0;0;0;0;0;0;0;cari yeoja  chara seksi lonte suka spam pic cara  mau ngentot rep like  draxe ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1660;USER USER USER dijabarkan sempurna ,juga percuma ,cebong gag ada otaknya';1;1;0;1;0;0;0;0;1;0;1;0;user user user jabar sempurna juga percuma kecebong tidak ada otak ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1666;USER USER USER teus maunya? dikit dikit nete gitu?';0;1;0;0;0;0;0;0;0;0;0;0;user user user terus mau sedikit sedikit nete begitu ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1673;USER Ayo, memek pengen diisi kontol juga.';0;1;0;0;0;0;0;0;0;0;0;0;user ayo memek ingin isi kontol juga ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1681;RT USER bubarkan pansus bubarkan DPR;1;0;0;1;0;0;0;0;1;0;0;1;rt user bubar panitia khusus bubar dewan wakil rakyat;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1687;Alhamdulillah sebagai pendukung yang kalah sy tdk pernah berkata sontoloyo kepada klub idola org lain. Krn sy tau kata2 itu muncul akibat pelampiasan amarah. Syg skl oknum tak terlihat melakukan itu saat puasa \xf0\x9f\x98\xa2';0;0;0;0;0;0;0;0;0;0;0;0;alhamdulillah bagai dukung  kalah aku tidak pernah kata sontoloyo kepada klub idola orang lie karena aku tau kata kata itu muncul akibat lampias amarah sayang sekali oknum tidak lihat laku itu saat puasa ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1695;RT USER: Ditunggangi kontol jumbo sampe bool ketarik. Nikmatnya ngentot URL;0;1;0;0;0;0;0;0;0;0;0;0;rt user tunggang kontol jumbo sampai bool tarik nikmat ngentot url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1711;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claim indonesia culture it just make your country seem like an idiot malaysia miskin budaya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1712;FUCK YOU FOR BREAKING MY SISTER'S HEART YOU CUNTTTTTT GO ROT IN HELL ANJING MENDINGAN GW YG DISAKITIN BANGSAT.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck you for istirahat my sister heart you cunt go root in hell anjing lebih baik aku  sakit bangsat ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1715;USER awas ada yang menggeranyangi silit mu nder';0;1;0;0;0;0;0;0;0;0;0;0;user awas ada  ganyang silit mu nder ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1723;RT USER: USER ganyang PKI;1;0;0;1;0;1;0;0;0;0;0;1;rt user user ganyang partai komunis indonesia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1725;Kontol malaysia.....fuck off malaysia...;1;1;0;1;0;0;0;0;1;0;1;0;kontol malaysia fuck off malaysia ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1731; USER I got called a Cina Kafir and that baik xyah vote;0;1;0;0;0;0;0;0;0;0;0;0; user i get call a cina kafir and that baik xyah pilih;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1746;The people has dicide no more chance for a liar #2019GantiPresiden;1;0;1;0;0;0;0;0;1;1;0;0;the people have dicide no more chance for a liar ganti presiden;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1753;USER Gw ni aslinya geblek kalo suruh kasih saran sama kritik, asli dh \xf0\x9f\x98\xad\n\nSo far baguss, cukup bikin penasaran. Tapi gw ngerasa kayak cepet banget gitu, mungkin u kudu sedikit nambah narasi kali ya';0;1;0;0;0;0;0;0;0;0;0;0;user aku nih asli geblek kalau suruh kasih saran sama kritik asli sudah so far bagus cukup buat penasaran tapi aku rasa kayak cepat banget begitu mungkin kamu harus sedikit tambah narasi kali  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1771;"??? buruk sekali perilaku anda, Djan Faridz sy tak kenal dan tak pernah ketemu selama pilpres. ; ; Sutiyoso sy tau dan sy dukung dulu jd Ka BIN. ; ; Anda ngawur dlm hal ini. Tolong ganti dulu ava mu, kasian Almarhum Lopa km pake wajahnya sementara km tukan";1;0;1;0;0;0;0;0;1;1;0;0; buruk sekali perilaku kamu main disc jockey fariz aku tidak kenal dan tidak pernah ketemu lama pilih presiden sutiyoso aku tau dan aku dukung dulu jadi kakak bin kamu ngawur dalam hal ini tolong ganti dulu ava mu kasihan almarhum lopa km pakai wajah sementara km itu;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1773;"MALAYSIAN CHEAT!
#shameonyoumalaysia
#ganyangmalaysia
#SEAGames2017";1;0;0;1;0;0;0;0;1;0;1;0;malaysian cheat shame on you malaysia ganyang malaysia sea game ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1774;#catat!Terimakasih sudah menjadi orang idiot pertama dan terakhir yang membuka hatiku utk mengerti apa itu persahabatan';0;1;0;0;0;0;0;0;0;0;0;0; catat terima kasih sudah jadi orang idiot pertama dan akhir  buka hati untuk erti apa itu sahabat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1787;agar mimpi menjadi nyata;0;0;0;0;0;0;0;0;0;0;0;0;agar mimpi jadi nyata;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1799;Wong jowo menyebutnya dg set......hewan yg merubung bangkai';0;0;0;0;0;0;0;0;0;0;0;0;orang jawa sebut dengan set hewan  rubung bangkai ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1804;It's funny because I have bad experience with ustazah as well... I went to chinese school so in the evening I have to attend sekolah agama. I remember this ustazah said I was following budaya kafir and let the other kids bully me for being Ã¢ÂÂikut cina makan babi Ã¢ÂÂ..  https://twitter.com/AalexTermizi/status/1162994914222727168ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;it funny because i have bad experience dengan ustazah a well i go to cina school so in the even i have to attend sekolah agama i remember this ustazah say i be ikut budaya kafir and let the other kid bully me for be ikut cina makan babi ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1837;USER Sama anjir mangkanya gua on disini mulu';0;1;0;0;0;0;0;0;0;0;0;0;user sama anjir mangkanya aku on di sini mulu ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1839;Kau tahu kenapa kebanyakan orang menganggap kecantikan seorang wanita lebih penting di banding perangai yang baik? Karena di dunia ini, lelaki bodoh lebih banyak jumlahnya di banding lelaki buta. *nasihat orang tua dulu';0;0;0;0;0;0;0;0;0;0;0;0;kamu tahu kenapa banyak orang anggap cantik orang wanita lebih penting di band perangai  baik karena di dunia ini lelaki bodoh lebih banyak jumlah di band lelaki buta nasehat orang tua dulu ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1840;RT USER USER USER kalau prabowo yg presiden tanpa istri bisa-bisa Indonesia hancur;1;0;1;0;0;0;0;0;1;1;0;0;rt user user user kalau prabowo  presiden tanpa istri bisa bisa indonesia hancur;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1844;#I DON'T READ WHAT I SIGNED#I WANT TO TEST MY MINISTER PLEASE ANSWER THE QUESTION #2019GANTIPRESIDEN Ã°ÂÂÂ Ã°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0; i do not t read apa i sign i want to te my mister please answer the question ganti presiden ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1850;Niqmat Gubernur mana lagi yang kamu dustakaaan..;0;0;0;0;0;0;0;0;0;0;0;0;nikmat gubernur mana lagi  kamu dustakaaan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1853;u could type jembut but jakar is ok;0;1;0;0;0;0;0;0;0;0;0;0;kamu could tipe jembut but jakar be oke;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1861;alright,Dear MALAYSIA stop claiming our culture,does your country not have any culture? #TorTorPunyaIndonesia #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;alright dear malaysia stop claim our culture do your country not have any culture tortor punya indonesia malaysia miskin budaya;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1874;No offense but getting 800++ scores at UTBK and admitted into UNIVERSITAS INDONESIA actually sucks  https://twitter.com/itspinkiss/status/1189868753669873666ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;no offense but get score at uji tulis ba komputer and admit into universitas indonesia actualy suck ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1889;Kampret itu disaat lo bener2 udh bisa jauh dr dia, udh 80% moveon, udh bisa lupain semua tentang dia eh...... Tiba2 dia nge chat/sms LAGI.';0;1;0;0;0;0;0;0;0;0;0;0;kampret itu di saat kamu benar benar sudah bisa jauh dari dia sudah move on sudah bisa lupa semua tentang dia  tiba tiba dia  chat sm lagi ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1894;RT USER: Oia gays ... semalem admin #ML ini video #crot nya ... tebak kontol admin yg mana ? #ngentot #lokal #gay #gaycirebon #pej\xe2\x80\xa6';0;1;0;0;0;0;0;0;0;0;0;0;rt user  iya gay malam admin ml ini video crot  tebak kontol admin  mana ngentot lokal gay gay cirebon pej ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1899;USER USER Anjir apa rasanyaa bekas silit mah';0;1;0;0;0;0;0;0;0;0;0;0;user user anjir apa rasa bekas silit  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1905;"Bibik said ""Yes, Sir! But please stop licking my ass!"" LOL.. RT  USER  USER #MalaysiaMiskinBudaya";0;1;0;0;0;0;0;0;0;0;0;0;bibi say iya sir but please stop lick my as  rt user user malaysia miskin budaya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1907;"USER USER Digoreng itu bukan bid'ah tapi usluf, \n\nSama halnya dulu berhaji naik onta, kalau naik pesawat bid'ah.\n\nJangan salah faham donk""";0;0;0;0;0;0;0;0;0;0;0;0;user user goreng itu bukan bid  tapi uslub sama hal dulu haj naik unta kalau naik pesawat bid  jangan salah paham ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1911;Tunggakan Listrik Viral, Fadli Zon Pertanyakan PLN Soal Keamanan Data;0;0;0;0;0;0;0;0;0;0;0;0;tunggak listrik viral fadli zon tanya usaha listrik negara soal aman data;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1913;Gue suka kalo bangtan kampang kumat ayo lagi ayo lagiii USER';0;1;0;0;0;0;0;0;0;0;0;0;aku suka kalau bangtan kampang kumat ayo lagi ayo lagi user ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1918;I HATE THAT I BE MAKING THAT KONTOL MEME IN A BUS RN;0;1;0;0;0;0;0;0;0;0;0;0;i hate that i be make that kontol meme in a bus rn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1924;USER USER USER USER USER USER USER Hihihi..cebong rasa kampret tu gue kira cuma ada dlm dongeng.\nRupanya....\xf0\x9f\x98\x82';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user  kecebong rasa kampret itu aku kira hanya ada dalam dongeng rupa ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1939; USER ohhh! Berengsek! Hahaha! Whuzzat mean anw? Im so embarrassed i dunno n im born in indo..;0;1;0;0;0;0;0;0;0;0;0;0; user  berengsek  be that mean anyway i be so embarrass i do not know dan i be bear in indonesia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1945;"The anime has the guns very ooc and most of the jp fans are very disappointed with the anime universe.  

Masih ga bisa terima ya anjir efu dijadiin mesum gitu najis banget :"")";0;1;0;0;0;0;0;0;0;0;0;0;the anime have the gun sangat ooc and pal of the jp fan be sangat disappoint dengan the anime universe masih tidak bisa terima  anjir efu jadi mesum begitu najis banget ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1946;RT USER: Memek gatel pengen di kentot pake kontol keker';0;1;0;0;0;0;0;0;0;0;0;0;rt user memek gatal ingin di kencan total pakai kontol keker ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1949;"Mana cebong2 yg koar2 ""Aku Indonesia"" URL";1;1;0;1;0;0;0;0;1;0;1;0;mana kecebong kecebong  koar koar aku indonesia url;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1951;Some women activists, Muslim feminists supported FPI-HTI-backed Anies camp. What election means for Indonesian women  http://indonesiaatmelbourne.unimelb.edu.au/islamists-have-been-boosted-by-the-jakarta-election-what-does-this-mean-for-the-womens-movement/ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;some woman activist muslim feminist support front bela islam hizbut tahrir indonesia back anies camp apa election mean for indonesian woman ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966;"fuck they stop support for windows 8.1 last year.
trus ni gw beli hape buat apa, bangsat?,,,,";0;1;0;0;0;0;0;0;0;0;0;0;fuck they stop support for window last tahun terus nih aku beli handphone buat apa bangsat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1976;Melawan roma kamis dinihari nanti, liat latihan hari ini Busquets udah latihan lagi, semoga nanti bisa maen. Gembel banget kemaren gada busi.';0;1;0;0;0;0;0;0;0;0;0;0;lawan rom kami dini hari nanti lihat latih hari ini busquets sudah latih lagi moga nanti bisa main gembel banget kemarin tidak ada busi ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1977;AH MY FAVOURITE Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ DUAR MEMEK  pic.twitter.com/G7KuyNKnX9;0;1;0;0;0;0;0;0;0;0;0;0; my favourite duar memek ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1991;Rocky Gerung Dipolisikan soal Ucapan 'Kitab Suci Itu Fiksi';0;0;0;0;0;0;0;0;0;0;0;0;rocky gerung polisi soal ucap kitab suci itu fiksi ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999;hm tercyduk kan luh, bangsad.';1;1;1;0;0;0;0;0;1;1;0;0; ciduk  kamu bangsat ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000;Israel bener-bener bangsat dan banci, penakut, fuck israel, we hate israel. Save Palestine.....,,,,;1;1;0;1;0;0;0;0;1;0;1;0;israel benar benar bangsat dan banci takut fuck israel we hate israel save palestina ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2009;Mari Awasi sekeliling kita masing-masing menjelang 30/S jika ada aktifitas antek komunis laporkan ke Ulama dan TNI...!! ganyang pki;1;0;0;1;0;1;0;0;0;0;0;1;mari awas keliling kita masing masing jelang si jika ada aktivitas antek komunis lapor ke ulama dan tentara nasional indonesia ganyang partai komunis indonesia;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2013;"Raise your words, not your voice. It is rain that grows flowers, not thunder.
#2019GantiPresiden";0;0;0;0;0;0;0;0;0;0;0;0;raise your kata not your suara it be rain that grow flower not thunder ganti presiden;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Setuju! Bubarkan KPK! Angkat USER jadi Ketua Badan Pemberantasan Korupsi berikutnya!!! URL;1;0;0;1;0;0;0;0;1;0;0;1;tuju bubar komisi berantas korupsi angkat user jadi ketua badan berantas korupsi ikut url;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2024;RT USER Gerindra perusuh prabowo utang gak makanya gak bisa bayar karyawan;1;0;1;0;0;0;0;0;1;1;0;0;rt user gerindra rusuh prabowo utang tidak makanya tidak bisa bayar karyawan;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2031;RT USER: Enaaaak banget lo minta maaaf...\n\nProses hukum harus tetap berjalan\n\nBiar bajingan kayak dia ini kapok\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x98\x88\nMohon USER\xe2\x80\xa6';1;1;1;0;0;0;0;0;1;1;0;0;rt user enak banget kamu minta maaf prose hukum harus tetap jalan biar bajing kayak dia ini kapok mohon user ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2043;Ganyang PKI sekuat tenaga;1;0;0;1;0;1;0;0;0;0;0;1;ganyang partai komunis indonesia kuat tenaga;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2056;im the only one who puts effort on this well fuck bangsat malu gila sial lol,,,,;0;1;0;0;0;0;0;0;0;0;0;0;i be the only one who put effort on this well fuck bangsat malu gila sial  ;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2057;RT USER: Goyangan jilboob mantap bener nih hyper kontol doi. \n\nTadi sambil squirt loh... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nYang belum nonton live nya.. Besok doi\xe2\x80\xa6';0;1;0;0;0;0;0;0;0;0;0;0;rt user goyang jilboobs mantap benar nih hyper kontol dia tadi sambil squirt   belum tonton live  besok dia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2065;USER woiii kampret!!! gelik gue liat lu,belagu amat jd orang.songong!!! minta di penci jidat lu hah?!!';1;1;1;0;0;0;0;0;1;1;0;0;user  kampret geli aku lihat kamu belaga amat jadi orang songong minta di penci jidat kamu ha ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2069;Israel is real terrorist. The only setan yang tk kena ikat.;1;1;0;1;0;0;0;0;1;0;1;0;israel be real terrorist the only setan  tk kena ikat ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
