Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
3245;#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA. https:\/\/t.co\/PNEGDJMPCH;1;1;1;0;0;0;0;0;1;1;0;0; jakarta banjir pemimpinnya tidak punya akhlak  baik penista agama ;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
3250;Ayo dukung tes baca Al Qur'an antar Capres 2019 yang beragama Islam yaitu Pak USER dan Pak USER . Kalau ga bisa baca Al Qur'an sebaiknya jangan jadi Capres. RT jika kamu setuju;0;0;0;0;0;0;0;0;0;0;0;0;ayo dukung tes baca al qur an antar calon presiden  beragama islam yaitu pak user dan pak user kalau tidak bisa baca al qur an sebaiknya jangan jadi calon presiden rt jika kamu setuju;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3252;USER Oh iya lo mah bukan saram ya bang\n\nLo sarap';1;1;1;0;0;0;1;0;0;1;0;0;user  iya kamu  bukan seram  bang kamu sarap ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3263;USER USER Bocah pake baju item bangsad sekali tanpa ada rasa bersalah\xf0\x9f\x98\xb6';1;1;1;0;0;0;0;0;1;1;0;0;user user bocah pakai baju hitam bangsat sekali tanpa ada rasa bersalah ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3270;Bbm Naik, Listrik Naik, Telur Naik. \nMasih Juga Percaya dengan Ini Rezim Koplak...?';1;1;1;0;0;0;0;0;1;1;0;0;bahan bakar minyak naik listrik naik telur naik masih juga percaya dengan ini rezim kocak ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3276;Mau di-Ahok-kan ya?;0;0;0;0;0;0;0;0;0;0;0;0;mau di ahok   ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3278;When Sandi being asked if #PrabowoGila or not  pic.twitter.com/Vf855qXDyK;1;1;1;0;0;0;0;0;1;1;0;0;when sandi being asked if prabowo gila orang not ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3300;USER USER Anti kritik kontol mu bangsad. Org idiot aja tau itu hate speech';1;1;1;0;0;0;0;1;0;1;0;0;user user anti kritik kontol mu bangsat orang idiot saja tau itu hate speech ;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;
3321;#NAME?;1;1;1;0;0;0;0;0;1;1;0;0; nama ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3322;USER USER Kulit item burik gitu wks';0;1;0;0;0;0;0;0;0;0;0;0;user user kulit hitam burik begitu  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3376;Better Future for Better Indonesia #2019GantiPresiden;0;0;0;0;0;0;0;0;0;0;0;0;better future for better indonesia ganti presiden;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3378;USER lu JUGA SIPIT bri!';1;1;1;0;0;0;1;0;0;1;0;0;user kamu juga sipit bank rakyat indonesia ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3395;USER USER ga caya sama mulut buaya mu bwang';1;1;1;0;0;0;0;0;1;1;0;0;user user tidak percaya sama mulut buaya mu bang ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3458;USER USER USER USER USER USER USER USER USER USER USER Lebih tepat bani bangsat kali yak?\nOrg berbuat demi kebaikan dan ada alasannya di maki2.\nOrg goblok y;1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user user user user lebih tepat bani bangsat kali  orang berbuat demi kebaikan dan ada alasannya di maki maki orang goblok iya;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3463;USER Yg voting malingsia siapa cok jancok PKI';1;1;0;1;0;1;0;0;0;0;1;0;user  voting malaysia siapa cok jancuk partai komunis indonesia ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
3467;USER Eue ayo , dikasih ga?';0;0;0;0;0;0;0;0;0;0;0;0;user ngewe ayo dikasih tidak ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3497;Bacot ni pecun URL;1;1;1;0;0;0;0;0;1;1;0;0;bacot nih pecun url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
3512;ada teman semuanya brengsek';1;1;0;1;0;0;0;0;1;0;1;0;ada teman semuanya berengsek ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3537;USER Malam bloon, sama aje lu juga salah wkwk';1;1;1;0;0;0;0;0;1;1;0;0;user malam beloon sama saja kamu juga salah  ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3559;Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat;1;0;0;1;0;1;0;0;0;0;1;0;di tempat saya cina di usir karena waktu zaman belanda jadi tukang penghianat;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;
3563;tangkap pelakunya, jika polisi tidak bisa maka lengserkan jokowi R3JIM PKI;1;0;1;0;0;1;0;0;0;0;0;1;tangkap pelakunya jika polisi tidak bisa maka lengserkan jokowi rezim partai komunis indonesia;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;
3580;Nah loh. Masih menyebut Jokowi Antek Asing?. Ckckc';0;0;0;0;0;0;0;0;0;0;0;0;  masih menyebut jokowi antek asing  ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3598;mau cerita. laki2 emang brengsek ya. dasar cupu';1;1;0;1;0;0;0;0;1;0;1;0;mau cerita pria memang berengsek  dasar cupu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3601;USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha';1;1;1;0;0;0;0;0;1;1;0;0;user apa apa apa apa apa calon presiden hanya jago cocot apa apa apa mengurusi daerah khusus ibukota tidak becus apa apa apa apa ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3621;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER jgn gtu eek ayam anget';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user user user user user user user user user jangan begitu tai ayam hangat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3626;"USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok";1;0;1;0;1;0;0;0;0;1;0;0;user user user user top  lagi bisa  biasa bela penista agama sekarang berlaga bela agama  mabuk;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
3629;USER USER USER USER USER USER USER USER USER USER USER Cuma 1 kata: BAJINGAN !';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user user hanya kata bajingan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3656;USER Banyak keturnan PKI marah tu pak';0;0;0;0;0;0;0;0;0;0;0;0;user banyak keturunan partai komunis indonesia marah itu pak ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;
3663;banci anjr wkwkwk USER URL;0;1;0;0;0;0;0;0;0;0;0;0;banci anjir  user url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
