Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
"RT USER: Ahok Taik. \MENFITNAH\. Emang lu tukang caci maki perempuannn!! Asuuu #AhokPastiTumbang #DebatFinalPilkadaJKT""""""";1;1;1;0;0;0;0;0;1;1;0;0;ahok tai fitnah tukang caci maki perempuannn anjing ahok tumbang debat pilkada jakarta
USER USER Punya temen maho amat heran';1;1;1;0;0;0;0;1;0;1;0;0;teman manusia homo heran
Negara kayak menipu bocah SD aje.. Dokumennya hilang ... Fuih..;1;0;0;1;0;0;0;0;1;0;1;0;gatra kayak tipu bocah sekolah dasar dokumen hilang
Why you claim indonesian culture again malay? #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;klaim budaya indonesia malaysia malu malaysia
Syukur, selalu ada hal yang patut untuk disyukuri. Lihatlah dirimu dengan baik, jika sekarang ini engkau sedang berada di depan komputer, memegang smartphone, tanpa takut tiba-tiba ada bom atau rudal menghantam tempatmu, kaupun pantas bersyukur.';0;0;0;0;0;0;0;0;0;0;0;0;syukur patut review syukur lihat nyanyi wanita komputer pegang smartphone takut bom rudal hantam kau syukur
Ã¢??Jadikan deritaku ini sebagai kesaksian, bahwa kekuasaan seorang presiden sekalipun ada batasnya. Karena kekuasaan yang langgeng hanyalah kekuasaan rakyat. Dan diatas segalanya adalah kekuasaan Tuhan Yang Maha Esa.Ã¢?? (Soekarno);0;0;0;0;0;0;0;0;0;0;0;0;derita nyanyi saksi kuasa orang presiden bata kuasa langgeng kuasa rakyat difference kuasa tuhan maha esa soekarno
USER Ini rezim sensasional, tindakan dn peristiwa diluar NALAR kita smakin dominan terjdi, berdoalah smoga tidak ada yg mendeklarasikan Islam Cebong Nusantara .\xf0\x9f\x99\x8f';1;1;0;1;0;0;0;0;1;0;1;0;nyanyi rezim sensasional tindak peristiwa nalar kitd dominan doa moga deklarasi islam kecebong nusantara
Jika kepatuhan terhadap TUHAN mu menjadikan dirimu keras kepala, menghakimi orang lain, Memfitnah , lalu Menghasut dan Menebar kebencian dengan mengatasnamakan AGAMA ...mungkin anda butuh cermin besar untuk menyadari apa yg sebenarnya kau sembah , TUHAN MU;0;0;0;0;0;0;0;0;0;0;0;0;patuh hadap tuhan mu kera kepala hakim orang lie fitnah hasut tebar benci mengatasnamakan agama butuh cermin gede review sadar sembah tuhan mu
Shamed on you islam country who are defending china! You are hypocrite as fuck. Munafik tahap dewa sungguh.  https://twitter.com/springbomkum/status/1208155343143849986ÃÂ Ã¢ÂÂ¦;1;1;0;1;1;1;0;0;0;0;1;0;malu islam negara bela cina munafik munafik tahap dewa sungguh
and DPR still can talk bullshit  pic.twitter.com/4wtd6Hg3yN;1;1;0;1;0;0;0;0;1;0;1;0;dewan wakil rakyat bicara omong kosong
"fallin in love with people we can't have. 

Goblok
Goblok
Goblok
Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ";0;1;0;0;0;0;0;0;0;0;0;0;jatuh cinta orang goblok goblok goblok
USER Oh pasti lah cyinta..., yg dukung presiden nya permadani Ali sera gak mungkin cebong, yg pasti cuma kampreters syantik.... \xf0\x9f\x92\x8b\xf0\x9f\x92\x8;1;1;0;1;0;0;0;0;1;0;1;0;cinta dukung presiden permadani ali serum kecebong kampreter cantik x
"FUCK YOU ISIS..FUCK YOU! FUCK YOU!

Kali ini gw nangis bnrn Bangsat abis! BOMB HAS BLASTED dekatÃÂ¢Ã¢ÂÂ¬ÃÂ¦  https://www.instagram.com/p/BHcybkRBEXV/ÃÂÃÂ ,,,,";1;1;0;1;0;0;0;0;1;0;1;0;cinta isi cinta cinta kali nyanyi menang bangsat habis bom ledak
Soeharto yang katanya otoriter dan diktator saja takut korupsi dana haji kok Jokowi malah mau ambil dana haji dengan sepihak? :);1;0;1;0;0;0;0;0;1;1;0;0;soeharto otoriter diktator takut korupsi dana haji jokowi ambil dana haji
"A teenager was seen dragged by police officers,  beaten,  kicked and tortured to his death during the Jakarta riots,  May 22, 2019. 
More ferocious than any wild animal.  Barbaric acts

#JakartaRiots
#IndonesianFraudElections
#IndonesiaElection
#IndonesiaFraud pic.twitter.com/aDlL3E63kU";0;1;0;0;0;0;0;0;0;0;0;0;remaja lihat seret tugas polisi kocok tendang siksa mati rusuh jakarta tahan garang barbar binatang liar tindak milu jakarta rusuh tipu indonesia milu indonesia tipu indonesia
Kenapa sih temen gue harus lo rebut? Babi emang!!!';1;1;1;0;0;0;0;0;1;1;0;0;teman tangkis babi
USER Sellernya kabur, lapaknya ditutup semua \xf0\x9f\x98\xa1 inilah kelemahan belanja di market place, konsumen tidak terlindungi dgn baik. Saat klik tombol selesai, berarti siap-2 dan was was kena tipu barang cacat. Mau gimana lagi, UU perlin;0;0;0;0;0;0;0;0;0;0;0;0;jual kabur lapak tutup lemah belanja pasar konsumen lindung point selesai arti kena tipu barang cacat undang undang lin
USER Kau memang cacat';1;1;1;0;0;0;1;0;0;1;0;0;cacat
"Selamat Hari Kartini; ""Majulah Perempuan Indonesia"" #HariKartini #harikartini2018";0;0;0;0;0;0;0;0;0;0;0;0;selamat kartini maju perempuan indonesia kartini kartini
Sorry for interupting like this even know we don't know each other, I think there's a lot of people, including me, talking about his religion and education karena dia orang yang katanya taat dan berpendidikan tinggi, tapi tetap saja bejat.;1;1;1;0;1;0;0;0;0;1;0;0;maaf interupting kenal pikir orang masuk bicara agama didik orangutan taat didik bejat
" USER what's going on #shameonyousaddiq #GanyangMalaysia #shameonyoumalaysia ???
Calm down guys 
 pic.twitter.com/I3OfEJBdar";0;0;0;0;0;0;0;0;0;0;0;0;pergi malu saddiq ganyang malaysia malu malaysia tenang orang
Ada 2 buku aktivitas Angry Birds the Movie yang bisa menambah kreativitas si kecil menempel stiker atau mewarnai.;0;0;0;0;0;0;0;0;0;0;0;0;aktivitas buku marah burung film kreativitas tempel stiker warna
"Malayshit Proud of Cheating  

#Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 #ShameOnYouMalaysia
#KLSeaGames2017";1;1;0;1;0;0;0;0;1;0;1;0;malaysia kotor bangga curang malu malaysia kuala lumpur sea game
"Tiba2 pada sadar bahwa bahasa ""kampret-cebong"" tdk pantas..setelah sekian lama menebar bahasa dg segala SARA dan kebencian...?? Trs kata2 ""KAFIR, CINA, PKI..dsb...?? #MUNAFIK.'";1;1;0;1;0;0;0;0;1;0;1;0;sadar bahasa kampret kecebong hasil kena pajak sekian tebar bahasa sara benci kafir cina partai komunis indonesia munafik
USER USER USER USER USER kenyataan bos. Kita mah nga suka bikin hoax seperti bani nya nabi ngAhok \xf0\x9f\x98\x8a';1;0;0;1;0;0;0;0;1;0;1;0;nyata bos suka hoaks ban nabi ahoker
"I am delighted to be in Bali for the 12th Bali Democracy Forum (BDF), which is organised by Indonesia's Foreign Ministry.
 
The BDF is a valuable platform for countries to exchange views on democracy and goodÃ¢ÂÂ¦  https://www.instagram.com/p/B5sLACPh5jD/?igshid=1xnb4da9e11wpÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;senang bal bal demokrasi forum bdf selenggara indonesia menteri negeri bdf buah platform harga negara negara tukar pandang demokrasi
USER Perilaku cina dari dulu memang sprt itu....jadi pengkhianat bangsa. Makanya di Jogja, warga Cina jadi kelas terpinggirkan dan tdk diperbolehkan punya SHM. Dasar cina keparat.';1;1;0;1;0;1;0;0;0;0;1;0;perilaku cina penghianat bangsa yogyakarta orang cina kelas pinggir sertifikat hak milik dasar dasar cina keparat
USER kok gembel beneran cantik juga wkw\n\nyah baru mau dimintain makan';0;1;0;0;0;0;0;0;0;0;0;0;gembel cantik also makan
USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucing di kasih nyawa sih kea gini. \n\nlo di tampol duit sama lee sooman mau? di tampol lamborgini sama GD mau? di tampol sama material;1;1;0;1;0;0;0;0;1;0;1;0;hilang hormat review sekian kali lembaga bangga artis bangga laku tai kucing kasih nyawa kea tabok duit lee soo manusia tabok lamborgini gede tabok materi
Norak. Kampungan. Jangan diterusin. Or I will make a move to kick everyone who say this.;0;1;0;0;0;0;0;0;0;0;0;0;norak kampung orangutan pindah tendang orang
*berubah jd guling* come to me baby *wink wink najis* Ã°ÂÂÂÃ°ÂÂÂ;0;1;0;0;0;0;0;0;0;0;0;0;ubah guling bayi wink wink najis
USER Dari dulu Ngabalin typekal penjilat\nRumah Polonia dan Kertanegara adalah saksi bisu bagaimana Ngabalin bertingkah';0;0;0;0;0;0;0;0;0;0;0;0;ngabalin tipikal jilat rumah polonia kertanegara saksi bisu ngabalin ting
USER USER Anda pengguna twitter yg mendukung hak2 LGBT juga USER \nKaca mana kaca!! Congor harap dijaga';1;1;1;0;0;0;0;0;1;1;0;0;twitter dukung hak hak lesbian gay biseksual transgender also kaca kaca congor harap jaga
MAS asked THA not 2 send SepakTakraw in MEN's REGU cos they want GOLD 2 celebrate thier national day. Kinda sick #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;thailand send sepak takraw pria regu co emas raya thier nasional sakit malu malaysia
USER tiati mencret \xf0\x9f\x98\x91\xf0\x9f\x98\x92';0;0;0;0;0;0;0;0;0;0;0;0;hati hati mencret
Pemeluk agama Budha di indonesia 90 % adalah etnis TIONGHOA (CINA) yg didalam nya adalah sejumlah para Taipan2 penjajah besar indonesia;1;0;0;1;0;1;0;0;0;0;1;0;peluk agama buddha indonesia etnis tionghoa cina heart taipan taipan jajah gede indonesia
USER USER kunyuk satu nih yg gua punya wkwkwkk';0;1;0;0;0;0;0;0;0;0;0;0;kunyuk nih
"Jgn pernah memilih pemimpin penuh kecurangan seperti ini; #BalikinKeSolo; #BalikinKeSolo";1;0;1;0;0;0;0;0;1;1;0;0;pilih pimpin penuh curang nyanyi
USER USER USER USER Ini asli IQ jongkok! Masak oposisi membangun? Dimana\xc2\xb2 ,tugas oposisi itu nyinyir pada pemerintah! Kecuali di negara komunis, nggak boleh ada yg nyinyir';1;1;0;1;0;0;0;0;1;0;1;0;nyanyi intelijen asli quotient jongkok masak oposisi bangun telkom oposisi nyinyir perintah kecuali gatra komunis nyinyir
Telah berlangsung pernikahan di kepala saya: Teknologi, Alam, dan Budaya. Sekiranya akan lahir keturunan yang membuat sesiapa saja ternganga Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;langsung nikah kepala teknologi alam culture sekira lahir turun nganga
"SAH!!! Survei Terbaru: Mayoritas Warga Tak Ingin Jokowi Jadi Presiden Lagi Padahal sudah bagi2 duit di jalanan, bagi2 sembako, naik choper :D; ; Tapi tetep #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;sah kumpul mayoritas warga jokowi presiden duit jalan sembako helikopter ganti presiden
USER bawa2 gugel ah tai del';0;1;0;0;0;0;0;0;0;0;0;0;bawa bawa google tai del
Grafiknya di posisi papa minta saham dan bubarkan kpk URL;1;0;0;1;0;0;0;0;1;0;0;1;grafik posisi papa endal bubar komisi berantas korupsi
"Don't Be Listen For Regime Chebong Ã¢ÂÂ¡Ã°ÂÂÂ¥Ã°ÂÂÂ
#2019GantiPresiden
#2019prabowosandi
#2019prabowosandimenang https://twitter.com/ardi_riau/status/1125768672444686337ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;dengar rezim kecebong ganti presiden prabowo sandi prabowo sandi menang
Save Malang Haritage Ã¢?? Selamatkan CagarÃ Budaya!;0;0;0;0;0;0;0;0;0;0;0;0;hemat malang haritage selamat cagar budaya
usir budha myamar dari bumi indonesiaa URL;1;0;0;1;1;1;0;0;0;0;0;1;usir buddha myanmar bumi indonesia
"Yahudi is both bangsa dan agama Ã°ÂÂÂ In comparative religion term we call it ""The Ethnic Religions"". In Malay & Arabic, they use the same term for both agama dan bangsa: Yahudi. In English they have different terms: Jewish/Jew (for race) and Judaism (religion).";0;0;0;0;0;0;0;0;0;0;0;0;yahudi bangsa agama jangka band agama agama etnis malaysia arabic istilah agama bangsa yahudi bahasa inggris milik istilah beda jew yahudi balap yahudi agama
if we can't do this in indonesia, it means we're all sucks.  https://twitter.com/chanlixual/status/1223726544541097985ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;laku indonesia arti sebal
Acaranya bukan apel tapi ritual penguburan ada wayang semalam suntuk USER USER jadi komandan apelnya ya?;0;0;0;0;0;0;0;0;0;0;0;0;acara apel ritual kubur wayang malam suntuk komandan apel
Your people attacked Indonesian supporters, but then you asking for damn apologies. You are insane! #shameonyoumalaysia;1;1;1;0;0;0;0;0;1;1;0;0;orang serang dukung indonesia maaf sial gila malu malaysia
"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'";0;1;0;0;0;0;0;0;0;0;0;0;wanita cantik rep buah bilang monyet
"Sosok pemimpin yang sederhana, ta'dzim kpd ulama, Gus ipul memikul sang guru ke tempat peristirahatannya yg terakhir. ; ; #pilihgusipulmbakputi; #GustiTopMarkotob; #GustiBangkalan ; ; USER; USER; USER; USER; USER ; @";0;0;0;0;0;0;0;0;0;0;0;0;sosok pimpin sederhana ta dzim ulama gu ipul pikul nyanyi guru istirahat pilih gu ipul mbak puti gusti markotop gusti bangkal
"Solo rank di Comeback'n sakit \xf0\x9f\x98\x82\nAne baru tau klo tank takut war \xf0\x9f\x98\x82\n\n#hilda CCd \xf0\x9f\x98\x85\nEmosi bangke \xf0\x9f\x98\x85""";0;1;0;0;0;0;0;0;0;0;0;0;rank sakit tau tangki takut perang hilda cacat emosi bangkai
aku sendiri akui Jesus Kristus tapi aku tidak suka caranya . Bikin org banyak yg percaya padanya hidup miskin dan menderita . Hmm brengsek. Tuhan';1;1;1;0;1;0;0;0;0;1;0;0;yesus kristus suka orangutan percaya hidup miskin derita berengsek tuhan
One belt one road memek;0;1;0;0;0;0;0;0;0;0;0;0;sabuk jalan memek
USER hallo, nama saya furi, saya adalah seorang katholik bahkan dari negara ini belum merdeka, saya bisa angkat galon ngobrol juga kok :)';0;0;0;0;0;0;0;0;0;0;0;0;nama furi orang katolik gatra nyanyi merdeka angkat galon obrol also
USER USER Pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasi!\nMereka menghalalkan segala cara utk membalas sakit hati nya !!\nDasar pengecut tu jongos2 mulut jamban !\nKlw ini terus menerus terjadi malah gak sampe 2030 sept yg disam;1;1;0;1;1;0;1;0;0;0;1;0;kagum gemar bajing nista agama ancam demokrasi halal review balas sakit hati dasar dasar kecut jongos jongos mulut jamban nyanyi september
I'm not an IKONIC, but i feel sad for u all. #hanbin didn't drugs or whatever that si bangsat dispatch said. Pls, read his latter and think. Also si bangsat.2 aka YG , hes one of ur most talented artist. R u kidding me? Don't u ever ruin ur artist just for cover ur fuck issues.,,,,;1;1;0;1;0;0;0;0;1;0;1;0;buah ikonic sedih hanbin obat orangutan bangsat kirim tolong baca pikir bangsat alias salah pagar bakat artis r canda hancur artis cinta tutup
RT USER USER USER Dulu ada yg bilang... presiden Suharto Lengser negeri ini akan kacau.. ternyata jokowi yang merusak Indonesia;1;0;1;0;0;0;0;0;1;1;0;0;bilang presiden soeharto lengser negeri nyanyi kacau nyata jokowi rusak indonesia
rp haneul doyan nyepong kontol.yang on retweet';0;1;0;0;0;0;0;0;0;0;0;0;rupiah haneul suka sepong kontol tweet
"USER Oiyaaa yaa\xf0\x9f\x98\x82 apa tadi namanya tapon?? Kek ga asing sih itu nama haha..\n\nUda sbar bgt ini :"")'";0;0;0;0;0;0;0;0;0;0;0;0;iya nama tampon asing nama sabar banget suami
"Reog Ponorogo Universitas Brawijaya USER nya emang keren abis ... top bingits ...Ã°???Ã°??Â»Ã°???Ã°??Â»Ã°???Ã°??Â» ; ; USER ; USER ; USER ; #BulanBaktiKIPM2018 ; #GEMASATUKATA2018";0;0;0;0;0;0;0;0;0;0;0;0;reog ponorogo universitas brawijaya keren habis banget bakti kipm gema
USER Aku malah kebalikannya hm, tapi kalau udah akrab sama temen rl selalu dibilang yang paling banyak bacot akunya';0;1;0;0;0;0;0;0;0;0;0;0;akrab teman rl bilang pucat bacot
apa anaknya si napi cina kafir ini yg perlu di usir;1;1;1;0;1;1;0;0;0;1;0;0;anak napi cina kafir nyanyi usir
USER USER Kau pikir aku ni kapir sangat ke hanat?';0;1;0;0;0;0;0;0;0;0;0;0;pikir nih kafir banat
"USER Iya. Game yg diangkat pilem yg bagus apa cb? Assassin's Creed kacrut jg. Resident Evil mgkn oke.""";1;1;0;1;0;0;0;0;1;0;1;0;iya main angkat film bagus coba bunuh kredo kacrut also residen jahat oke
USER USER Rezim baru \xf0\x9f\x98\x82 Rumor2 deal';0;0;0;0;0;0;0;0;0;0;0;0;rezim rumor rumor sepakat
USER USER Mas...saya nanya hanzola. Jangan ikutan ngegas dong..\nKan dia yg komen akidah islam ga sama dgn katolik yg bisa pake inkulturasi ? Jadi harus dgn kekerasan kan ? Budaya dikalahkan.';0;0;0;0;0;0;0;0;0;0;0;0;hanzola marah komen akidah islam katolik pakai inkulturasi kejar tinggal budaya kalah
Pak Lukman mau menjelaskan Indonesia Baru Tanpa Islam masih perlu bicara move on terlebih dulu;1;0;0;1;1;0;0;0;0;0;1;0;lukman indonesia islam bicara pindah
Radical groups associated with Prabowo, HTI and FPI, plan to hold violent rallies in Jakarta to nullify the general election results. Indonesian military (TNI) and police have strongly warned Prabowo that the planned #peoplepower rallies be susceptible to terrorists infiltration.;1;0;0;1;1;0;0;0;0;0;1;0;kelompok radikal kait prabowo hizbut tahrir indonesia bela islam rencana aksi unjuk kera jakarta tiada hasil pilih indonesia tentara militer nasional indonesia polisi prabowo orang unjuk kuasa rencana rentan hadap teroris infiltrasi
USER USER USER USER Anies sandi gk bakal berani ...yakiinn;1;0;1;0;0;0;0;0;1;1;0;0;anies sandi berani
YOU LITERALLY DISAPPEARED, CAME BACK, AND CALLING MY TWEET NAJIS;0;1;0;0;0;0;0;0;0;0;0;0;hilang panggil najis twit
USER bukan temen. lebih tepatnya budak dan antek.';0;1;0;0;0;0;0;0;0;0;0;0;teman budak antek
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Gaaaasss";0;0;0;0;0;0;0;0;0;0;0;0;warga badui hasil kena pajak selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim nyanyi sabtu seba baduy gas
Keturunan cina rasis ini apa juga paham sejarah Indonesia ? Paling-paling tidak paham juga? -;1;0;0;1;0;1;0;0;0;0;1;0;turun cina ra nyanyi also paham sejarah indonesia pagar pagar paham also
USER Gak zaman buang sampah sembarangan';0;0;0;0;0;0;0;0;0;0;0;0;zaman buang sampah sembarang
USER Sni mami aq yg jlatin memek nya';0;1;0;0;0;0;0;0;0;0;0;0;jilat memek
USER USER Terimakasih jokowi, semoga tahun depan Presiden baru bisa juga ada kebijakan yang lebih baik. Aaminn';0;0;0;0;0;0;0;0;0;0;0;0;terima kasih jokowi moga presiden also bijak aamiin
Aksi Drummer Cilik Aisya Soraya Zahra di Hadapan Ketua Umum DPP Partai Golkar Airlangga Hartarto (Menteri Perindustrian) dan Ketua Partai Golkar Prov. Bengkulu Rohidin Mersyah (Plt. Gubernur),;0;0;0;0;0;0;0;0;0;0;0;0;aksi drummer aisya soraya zahra hadap ketua sale manager dasar dasar kena pajak partai golkar airlangga hartarto menteri industri ketua partai golkar provinsi bengkulu rohidin mersyah plt gubernur
lagi Tenaga kerja asal Cina melecehkan lambang Negara Indonesia: URL melalui USER;1;0;0;1;0;1;0;0;0;0;1;0;tenaga kerja cina leceh lambang negara indonesia
Istrimewa... Ã°??Â±Ã°??Â±Ã°??Â±;0;0;0;0;0;0;0;0;0;0;0;0;istimewa
Waduh si banci bikin sensasi lagi nihh URL;1;1;1;0;0;0;0;1;0;1;0;0;banci sensasi nih
USER *menunggu serbuan onta pemuja turki*';1;1;0;1;0;0;0;0;1;0;1;0;tunggu serbu unta puja turki
If we want to come out of poverty then we must give up this sham democracy. In this region all those countries that progressed had authoritative rule. Take the examples of China, Singapore, Indonesia, Malaysia and Thailand. To me our country needs Totalitarian govt.;0;0;0;0;0;0;0;0;0;0;0;0;miskin serah demokrasi palsu wilayah negara negara kembang milik atur otoritatif ambil contoh cina singapura indonesia malaysia thailand negara perintah totaliter
" USER .. Easy to you say that is hoax... 
U talking like Superman,then said that slander... 
Until now we not heard your apologies about your statment. 
Where are you now  USER
#ShameOnYouSyedSaddiq
#shameonyoumalaysia  https://twitter.com/ferisaragi1/status/1197893894714744832ÃÂ Ã¢ÂÂ¦";1;0;1;0;0;0;0;0;1;1;0;0;mudah hoaks bicara superman fitnah dengar maaf nyata malu syed saddiq malu malaysia
USER USER USER Disana mayoritas Budha. Ada jg pendetanya yg ikut Demo. Kau googling lah video demo di Thailand biar tau.';0;0;0;0;0;0;0;0;0;0;0;0;mayoritas buddha also pendeta demo google demo video thailand biar tau
#SEAGames is becoming more&more a joke e'time.They should change 2 play e'ry4 yrs &cut all da local sports #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017;0;0;0;0;0;0;0;0;0;0;0;0;sea game lelucon e ubah main e ry thn potong olahraga lokal malu malaysia
APBN 50 triliyun lebih untuk melanggengkan Solat & Mengaji harus dipangkas, Solat & Mengaji hilang tidak perlu BNPT;1;0;0;1;1;0;0;0;0;0;1;0;apbn triliun review langgeng salat aji pangkas salat aji hilang badan nasional tanggulang terorisme
Itu dia, BUNUH AJA YG DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK;1;1;1;0;1;0;0;0;0;1;0;0;bunuh mata mafia koruptor nista agama panggil populer babi ahok
USER USER Bawang Putih komunis yg dimakan...';0;0;0;0;0;0;0;0;0;0;0;0;bawang putih komunis makan
RT USER: Hanya antek cina yg tdk percaya komunis sprt orang ini musuh dan pembantai muslim URL;1;0;1;0;1;1;0;0;0;1;0;0;antek cina percaya komunis orangutan nyanyi musuh bantai muslim
kalo kamu cari yang pendaftarnya 3563 orang yg keterima cuma 137 orang, Akutansi;0;0;0;0;0;0;0;0;0;0;0;0;cari daftar orangutan terima orangutan akuntansi
There are no more trusted leaders in this country Because our trust has been betrayed again all just bullshit.;0;1;0;0;0;0;0;0;0;0;0;0;percaya pimpin negeri percaya khianat omong kosong
"SaveKPK USER tolak rekomendasi &amp; bubarkan Pansus Angket KPK! - Tandatangani petisi! URL via USER";1;0;0;1;0;0;0;0;1;0;0;1;simpan komisi berantas korupsi tolak rekomendasi bubar panitia khusus angket komisi berantas korupsi tanda tangan petisi via
I feel sorry for some of the malaysian athletes who didn't cheat but have to be branded as cheater like the rest. #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;maaf atlet malaysia curang merek tipu malu sisa malaysia
Fking israel, stop killing the people in gaza.;1;1;0;1;0;0;0;0;1;0;1;0;cinta israel henti bunuh orang orang gaza
Hahahaha. Makan tu kontol njing  USER: Fuck me how the fuck are malaysia coming back again?;0;1;0;0;0;0;0;0;0;0;0;0;makan kontol anjing cinta malaysia
melati tak perlu berkata dirinya wangi, bunga bangkai tak akan berkata busuk baunya';0;0;0;0;0;0;0;0;0;0;0;0;melati wangi bunga bangkai busuk bau
"MashaAllah sis, quoting your tweet doesnt mean talking abt you. Im saying that because I saw some started to rasa rasa nak bela anjing.  Yea u got a point boleh ada anjing for certain reason but not bela utk sukaÃÂ². I'm sorry if you think ""liberals"" was you only";1;1;1;0;0;0;0;0;1;1;0;0;masyaallah adik kutip twit arti bicara lihat nak bela anjing titik anjing ala cerita bela review suka maaf pikir liberal
RT USER PENJARAKAN PENISTA AGAMA !!! ATAU USER TURUN !!! URL;1;0;1;0;1;0;0;0;0;0;0;1;penjara nista agama turun
Selamat di atas penderitaan orang lain ? Hih. URL;1;0;1;0;0;0;0;0;1;1;0;0;selamat difference derita orang lie
Whaaaaaaaaatt!! Changing room for Thai women futsal team is  MEN TOILET. Worst #SEAGames2017 host ever. WTF #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 pic.twitter.com/L6x7IdL1ff;0;1;0;0;0;0;0;0;0;0;0;0;whaaaaaaaaatt ubah ruang perempuan thailand futsal tim laki laki toilet buruk sea game tuan malu malaysia
USER USER Coba klu bukan petugas partai...sy rasa bisa menjalankan pemerintahan dgn benar dan tdk perlu byk infrastrutur klu sektor yg lain malah nggak jalan kok skrg malah byk hutang dan byk tka yg masuk.pikirkan itu jgn byk pencitraan.';1;0;1;0;0;0;0;0;1;1;0;0;coba klu tugas partai jalan perintah infrastruktur klu sektor lie jalan utang tenaga kerja asing masuk pikir citra
"Panglima Santri USER yang selalu Menghormati Para Ulama Ã°???; ; #CakiminTheNextWapres ; #JOIN2019";0;0;0;0;0;0;0;0;0;0;0;0;panglima santri hormat ulama cak imin wakil presiden gabung
Because he is the president for FPI and HTI only;0;0;0;0;0;0;0;0;0;0;0;0;presiden bela islam hizbut tahrir indonesia
bisa sinting sih lama lama waw. URL;0;1;0;0;0;0;0;0;0;0;0;0;sinting
turonggo sila mudo kota kediri menolak berita hoax dan siap mensukseskan pilkada diwilayah kota kedi:;0;0;0;0;0;0;0;0;0;0;0;0;turonggo sila muda kota tolak berita hoaks sukses pilih kepala daerah wilayah kota kedi
Selamat menuju eue yg halal bray! USER USER';0;1;0;0;0;0;0;0;0;0;0;0;selamat tuju ngewe halal bro
USER USER USER Iya sih, apa lagi lawannya boleh di bilang berat. Karena aparat negara juga ikut andil. Ya mudah2an aja #2019GantiPresiden biar para cukong tidak jumawa lagi, biar para cukong tidak sok berkuasa lagi dan biar megatron dapa;1;1;0;1;0;0;0;0;1;0;1;0;iya lawan bilang berat aparat gatra also andil mudah mudah ganti presiden biar cukong jumawa biar cukong sok kuasa biar megatron
Cheating is the way of loser who can't win by their ability. Why you look down on your athletes ability? #ShameonyouMalaysia #SEAGames2017;0;0;0;0;0;0;0;0;0;0;0;0;curang cundang menang lihat atlet malu malaysia laut game
this is just a bullshit.. why did you said sby is Damn kafir..;0;1;0;0;0;0;0;0;0;0;0;0;buah omong kosong kau susilo bambang yudhoyono sial kafir
"SEOUL MUSIC AWARDS IS A KONTOL. YOU KNOW KONTOL ? KONTOL IS A FOOD.

#Ã¬ÂÂÃ¬ÂÂ´Ã¬Â¦ÂÃ¬ÂÂ_Ã«ÂªÂÃ¬ÂÂ1Ã¬ÂÂ_Ã«ÂÂÃªÂ°ÂÃ«ÂªÂ°Ã«ÂÂ¼";1;1;0;1;0;0;0;0;1;0;1;0;seoul harga musik kontol kontol kontol makan
USER bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul;1;0;0;1;0;1;0;0;0;0;1;0;biar jokowi semangat gebuk partai komunis indonesia muncul
USER Nga tau, soalnya ku dari lahir sudah sipit:(';0;0;0;0;0;0;0;0;0;0;0;0;tau lahir sipit
Ya Allah, who are you to call someone munafik.. this breaks my heart so much, what a terrible person you are..;0;0;0;0;0;0;0;0;0;0;0;0;allah telepon orang munafik istirahat hati orang keri
"follow ofc akun the gear production ex gembelr #baru
#shameonyoumalaysia";0;0;0;0;0;0;0;0;0;0;0;0;ofc akun malu produksi alat ex gembel malaysia
