Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
SEGERA USIR CINA CINA DARI INDONESIA!!!!! SAATNYA INDONESIA BERKUASA DAN BEBAS DARI PENJAJAHAN;1;0;0;1;0;1;0;0;0;0;0;1;segera usir cina cina dari indonesia saat indonesia kuasa dan bebas dari jajah
Plaese European, American and other countries in the world help curse the host together. #SEAGames2017 #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;0;1;sila eropa negara amerika dan lie dalam bantu dunia kutuk sea game tuan rumah sama malu pada anda malaysia
RT USER: USER Jadi inget dulu rela telponan ber-jam-jam sampe kehabisan topik tapi tetep telponan supaya dia bisa denger w\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt guna guna jadi ingat dulu rela telepon ber jam jam sampai habis topik tapi tetap telepon supaya dia can dengar aku
RT USER USER Bisa saya katakan MUSTAHIL polisi berani menangkap dr kubu sono! MUSTAHIL BIN MUSTAHAL KaPolri Politic_ID;1;0;1;0;0;0;0;0;1;1;0;0;rt guna guna can saya kata mustahil polisi berani tangkap dari kubu sana mustahil bin mustahil kepala polisi negara republik indonesia politik id
USER USER Aamiin......cuma makin banyak yg melencengkan agama....sejak rejim ini berkuasa...Kuasa Allah Melebihi Segalanya..';0;0;0;0;0;0;0;0;0;0;0;0;guna guna aamiin hanya makin banyak  lenceng agama sejak rejim nyanyi kuasa kuasa allah lebih segala
RT USER: USER USER USER USER USER USER USER USER USER\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt guna guna guna guna guna guna guna guna guna guna
for the sake of our YOUNG garuda, remember your manners and stop kampungan :);0;1;0;0;0;0;0;0;0;0;0;0;demi garuda muda kita ingat sopan santun dan henti kampung
Who are breaking the rule of law. The case for Indonesia press Veby Mega Indah show you the answer. Hong Kong is now in #PoliceStatehk . CCP is now control the legislation and law enforcement in HK. That's why HKers go out and fight for freedom and democracy.  https://twitter.com/rthk_enews/status/1212957383258853377ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0; istirahat atur hukum kasus untuk indonesia pers veby mega indah tunjuk jawab hong kong sekarang di negara polisi hongkong ccp sekarang kontrol undang undang dan tega hukum di hk  hkers kenapa pergi keluar dan juang untuk bebas dan demokrasi
USER dia tdk bermata sipit, maka beritanya biasa2 saja. kalau keturunan udah di pastikan tujuh musim akan disiarkan.';0;0;0;0;0;0;0;0;0;0;0;0;guna dia tidak mata sipit maka berita biasa biasa saja kalau turun sudah di pasti tujuh musim akan siar
Kalo ada kuli cina nya, Usir segera, tenaga kerja indonesia yg nganggur banyak URL;1;0;0;1;0;1;0;0;0;0;0;1;kalau ada kuli cina  usir segera tenaga kerja indonesia  indojobs di indojobs banyak url
USER Hah cuman buat orang kek lu pecun.. Dang , aduh gk bgt orang kaya lu di bacotin dikit aja udah sesek napas';1;1;1;0;0;0;0;1;0;1;0;0;guna ha hanya buat orangutan seperti kamu pecun dang  tidak banget orangutan kaya kamu di bacot sedikit saja sudah sesak napa
"#Kertayu; #Muba; #Sedekah_Bumi; #Lempar_Lemang; #Info_Budaya; Warga Desa Kertayu menggelar tradisi sedekah bumi berupa pembuatan dan pembakaran lemang. Tradisi budaya yang rutin dilaksanakan setiap...";0;0;0;0;0;0;0;0;0;0;0;0;kertayu mubah sedekah bumi lempar lemang info budaya warga desa kertayu gelar tradisi sedekah bumi upa buat dan bakar lemang tradisi budaya  rutin laksana tiap
USER USER udik emang bego haha';1;1;1;0;0;0;0;0;1;1;0;0;guna guna udik memang bego 
"Pndukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER &lt;&lt; DASAR Anjing!!'";1;1;0;1;0;0;0;0;1;0;1;0;dukung guna seperti arb sda adalah orangutan orangutan bejat tabiat kasar masuk orangutan nyanyi guna dasar dasar anjing
si goblok nyuruh ngupas kulit kacang ijo ber baskom baskom tolol bgt tai dikira gampang asu. GABUT BGT IDUPNYA MONYET GAK BALIK BALIK GUE';1;1;1;0;0;0;0;0;1;1;0;0; goblok suruh kupas kulit kacang hijau ber baskom baskom tolol banget tai kira mudah anjing kurang kerja banget hidup monyet tidak balik balik aku
Malay! Don't you have something else to do except stealing from us? #TorTorPunyaIndonesia #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;malaysia tidak t anda milik sesuatu  lie untuk laku kecuali curi dari kami tortor punya indonesia malaysia miskin budaya
Dua kali nonton flimnya Kim Tae Ri di The Handmaiden sama Little Forest aktingnya bagus sama cantik, bersih tanpa oplas, cuma belum lihat dia main drama atau dia khusus main flim doang ya... Tapi katanya dia bakal main drama ditvn bulan juni, ditunggu deh dramanya...';0;0;0;0;0;0;0;0;0;0;0;0;doa kali tonton film kim tai republik indonesia di hutan kecil hamba perempuan sama akting bagus sama cantik bersih tanpa operasi plastik hanya belum lihat dia drama utama atau dia khusus utama film  saja  tapi kata dia bakal main drama di televisi nasional bulan juni tunggu  drama
You know what dasar GAY najis menjijikan bangsat hahahahaha FUCK YOU GAY FUCK  USER;1;1;1;0;0;0;0;1;0;1;0;0;anda tahu apa dasar dasar gay najis jijik bangsat  cinta anda gay guna cinta
USER kalau pemahaman ana Hina disitu pandangan diri kita tehadap tuhan besar kepala takabur. Sombong.. Pada zat nya air yang d maksudkan suci.. Allah juga mngangkat drajat manusia pada mahluk tertinggi dibanding malaikat, jin, iblis dan hewan.';0;0;0;0;0;0;0;0;0;0;0;0;guna kalau paham aku hina di situ pandang diri kitd hadap tuhan gede kepala sombong sombong pada zat  udara  di maksud suci allah also angkat derajat manusia pada makhluk tinggi band malaikat jin iblis dan hewan
"""First they came for the communists and I cheered. Then they came for the socialists and I said FUCK YEAH! Next were the trade unionists and I shouted MAGA! Then they came for the Jews and I said ISRAEL GOOD, JEWS BAD. Then they came for me because my neighbor informed on me.""";0;1;0;0;0;0;0;0;0;0;0;0;pertama mereka datang untuk komunis dan saya sorak kemudian mereka datang untuk sosialis dan saya kata apa  ikut adalah anggota serikat buruh dan saya teriak maga kemudian mereka datang untuk yahudi dan saya kata israel baik yahudi buruk maka mereka datang untuk saya karena tetangga saya informasi pada saya
USER Kakya slow udik nya kelak. Tunggu hau hahahahaa';0;1;0;0;0;0;0;0;0;0;0;0;guna kakya lambat udik  kelak tunggu hau 
USER Bani kampret emang standar ganda mainya';1;1;0;1;0;0;0;0;1;0;1;0;guna ban kampret memang standar ganda main
USER USER Wong kafir mana bisa baca ayat itu. Sotooooy lu fir.';1;1;1;0;1;0;0;0;0;1;0;0;guna guna orangutan kafir mana can baca ayat itu sok industri tahu kamu cemara
Anyway, I'm not really sure who the hell is Lucinta Luna, rumor said she is also transgender, but reading netizen comments are gross. I hate this homophobic society, why can't just shut the fuck up? If she is a trans, so what? It's not Indonesia I used to know..;0;1;0;0;0;0;0;0;0;0;0;0;lagi pula saya tidak sama benar benar yakin siapa   lucinta luna rumor kata dia juga transgender tapi baca komentar warganet kotor saya benci ini homophobic masyarakat kenapa bisa t hanya tutup mulut jika dia adalah trans sehingga apa tidak indonesia i guna untuk tahu
Love can make you berengsek!;0;1;0;0;0;0;0;0;0;0;0;0;cinta bisa buat anda brengsek
\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick';0;0;0;0;0;0;0;0;0;0;0;0;tahu tidak dapat ganti sahabat aku lebih suka jadi orangutan bodoh daripada harus hilang spongebob patrick
"USER USER Tak baca brita nya..sy kira ni aki"" mngkin dah punya gangguan jiwa.seandai nya nnti 2019 amin kalah.bisa"" nanti malaikat di bilang kafir dan pro aseng.kasian malaikat,gk ngerti urusan capres tp di bawa"" ma aki"" gila.'";1;1;1;0;0;0;1;0;0;1;0;0;guna guna tidak baca berita  aku kira nih aki mungkin sudah punya ganggu jiwa anda  nanti amin kalah can nanti malaikat di bilang kafir dan pro asing kasihan malaikat tidak erti urus calon presiden tetapi di bawa sama aki gila
USER USER iya sih lu pake ava laki aja tetep dpt dm titit pun :))';0;1;0;0;0;0;0;0;0;0;0;0;guna guna iya  kamu pakai ava pria saja tetap dapat pesan langsung titit 
USER Mmg sdh hrsnya bgtu mba, apa yg digali ditnh Nusantara sdh smestinya jd milik kita, smua trjdi krn dlu Harto membrikan kebbsan pd asing, utk mengeruk smuanya tnp sisa, dl apa yg didpt papua? Nol. Papua itu sdh ibarat propinsi trbuang, tdk;0;0;0;0;0;0;0;0;0;0;0;0;guna memang sudah harus begitu mbak apa  gali di tanah nusantara sudah harus jadi milik kitd semua jadi karena dulu harto beri bebas pada asing untuk review keruk semua tanpa sisa dulu apa  dapat papua nol papua itu sudah ibarat propinsi buang tidak
RT USER USER USER USER USER USER USER USER Hajar Jokowii;1;0;1;0;0;0;0;0;1;0;0;1;rt guna guna guna guna guna guna guna guna hajar jokowi
No compromise, no surrender. Liar always be a liar;0;0;0;0;0;0;0;0;0;0;0;0;tidak ada kompromi tidak serah bohong selalu bohong
USER Naik haji pake onta wkwk';0;0;0;0;0;0;0;0;0;0;0;0;guna naik haji pakai unta 
Emang ada hukum kristen? Setau gw sih cuma ada 10 perintah Allah, dan gak ada hukuman bagi pelanggar dari pemuka agama yg berwenang...;0;0;0;0;0;0;0;0;0;0;0;0;memang ada hukum kristen tahu aku  hanya ada perintah allah dan tidak ada hukum bagi langgar dari muka agama  wenang
Ah i like it too, but you shud watch munafik 1-2. The movie is good too,  i guess;0;0;0;0;0;0;0;0;0;0;0;0; saya seperti itu juga tapi anda harus tonton munafik film ini baik juga saya kira
Kenapa harus impor wakil gubernur dari jabar tapi tidak punya prestasi.. BaGusS #KhofifahEmilJatimSatu;0;0;0;0;0;0;0;0;0;0;0;0;kenapa harus impor wakil gubernur dari jabar tapi tidak punya prestasi bagus khofifah emil jawa timur satu
If you can't spread love, at least shut the fuck up, don't even spread the hate ya bangsat. Xixixi ÃÂ°ÃÂ¸ÃÂÃ¯Â¿Â½ÃÂ°ÃÂ¸ÃÂÃ¯Â¿Â½ÃÂ°ÃÂ¸ÃÂÃ¯Â¿Â½,,,,;1;1;1;0;0;0;0;0;1;1;0;0;jika anda dapat t spread cinta tidak tutup mulut tidak t bahkan sebar benci  bangsat 
"also, in the indonesian language we don't say ""i love you"" we say ""muka lo kek titit"", which means you have my whole heart and i think that's truly beautiful  https://twitter.com/princessdaddyve/status/1224759486306496513ÃÂ Ã¢ÂÂ¦";0;1;0;0;0;0;0;0;0;0;0;0;juga dalam bahasa indonesia kita tidak t kata saya cinta kita kata muka kamu seperti titit  arti anda milik seluruh hati saya dan saya pikir  benar benar cantik
jangan sampe banyak yg mangkrak kaya pak SBY! URL;1;0;1;0;0;0;0;0;1;1;0;0;jangan sampai banyak  mangkrak kaya pak susilo bambang yudhoyono url
 USER he believes that tuyuls shouldn't be killed *cries* prabowo subianto is such a strong defender of HAM *cries more*;0;0;0;0;0;0;0;0;0;0;0;0;guna ia percaya bahwa tuyuls mesti t bunuh ria prabowo subianto yaitu seperti bek  kuat dari hak asasi manusia menang lebih
Sylvi keliatan bloonnya #DebatFinalPilkadaJKT;1;1;1;0;0;0;0;0;1;1;0;0;sylvi lihat beloon debat akhir pilkada jakarta
USER USER USER USER USER USER USER eh dongo, klo namannya di tackle terus injured, ga usah ma yg debutan 20 taun, ama yg 17 taun klo maen nya kasar jg cidera.. wkaakakak. heran anda punya otak kan?;1;1;1;0;0;0;0;0;1;1;0;0;guna guna guna guna guna guna guna  dungu kalau nama di atas terus luka tidak usah sama  debut tahun sama  tahun kalau main  kasar also cidera  heran kamu punya otak 
Islam menjadikan manusia yang idealis namun tetap realistis. Mempersiapkan kehidupan masa kini, namun tak lupa masa depan. Diajak bekerja keras, dan diajak pula beristirahat.;0;0;0;0;0;0;0;0;0;0;0;0;islam jadi manusia  idealis namun tetap realistis siap hidup masa kini namun tidak lupa masa depan ajak kerja kera dan ajak pula istirahat
"USER ini setan muncul dimana"" heran'";0;1;0;0;0;0;0;0;0;0;0;0;guna nyanyi setan muncul mana heran
"OH JADI INI YANG NGE HATE TAEHYUNG? HAHAHA BANGSAT.
ok you're cancelled. leave our fandom rn. fuck you, next.,,,,";1;1;1;0;0;0;0;0;1;1;0;0; jadi nyanyi   benci taehyung  bangsat oke anda kembali batal cuti fandom kami rn cinta anda ikut
Apakah ini HOAX?? colek USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;apakah hoaks nyanyi colek guna guna guna
I suppressed all my sabar for this month in this particular tweet. I tnk create anymore hate altho sumpah I wanna call out some people for playing innocent and dumb. Tu blom lgi psl munafik Ya Allah..  One thing that I can't stand is fake people. Anything but liars and fakes.  pic.twitter.com/YHUhMWc7cj;0;0;0;0;0;0;0;0;0;0;0;0;i tekan semua sabar saya untuk bulan ini di twit khusus ini saya tnk buat lagi benci meski sumpah saya ingin panggil beberapa orang untuk main salah dan bodoh itu belum lagi pasal munafik  allah satu hal  saya dapat t diri adalah palsu orang apa apa tapi bohong dan palsu
Like this, you better keep your word or be known as liar for the rest of your lives and your grand child will be ashamed to be your generation;1;0;1;0;0;0;0;0;1;1;0;0;seperti ini anda lebih baik jaga kata orang kenal bagai bohong untuk sisa hidup anda dan anak anda grand akan malu untuk jadi generasi anda
USER USER USER USER USER Gw ga mau kasih info ama awardee beasiswa aseng, tar dibocorin di aussie';0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna aku tidak mau kasih informasi sama terima beasiswa beasiswa asing tar bocor di australia
Program16: Pembangunan pusat olahraga, seni, dan budaya di setiap kota/kabupaten. #Asyikm3nang USER #Asyikm3nang;0;0;0;0;0;0;0;0;0;0;0;0;program bangun pusat olahraga art and culture di tiap kota kabupaten asyik menang guna asyik menang
its halal to say bangsat fuck u mnet  https://twitter.com/OH_mes2/status/1195235362664108033ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;0;1;0;0;0;0;0;0;0;0;0;0;itu adalah halal untuk kata bangsat apa kamu jar musik
Allah says that dogs and pigs are najis and haram. He has His reason to limit Muslims to avoid it in terms of eating and hygiene. BUT, Allah has never give His permission to hate on those two types of animal.;0;0;0;0;0;0;0;0;0;0;0;0;allah kata bahwa anjing dan babi adalah najis dan haram ia milik ala untuk muslim bata untuk hindar dalam hal makan dan bersih tapi allah tidak pernah beri izin kepada benci pada jenis jenis doa hewan
"I like to read this kind of emotion discharged. You dont have to insult, dont have to use bad words, no need to be harsh. ; ; Kita melayu, beradab. Ikutlah budaya kita.; ; **kecuali penulis blog cinta sendu tak kesampaian mak nangis keluar anak mata.";0;0;0;0;0;0;0;0;0;0;0;0;saya suka baca macam ini emosi habis anda tidak perlu hina tidak harus guna kata  buruk tidak perlu sikap kera kitd melayu adab ikut budaya kitd kecuali tulis blog cinta sendu tidak sampai ibu menang keluar anak mata
Jadi subeyers aselik ga enak banget ya..\nAda prestasi rezim sekarang, subeye dienyek, 10 taon ngapain aja? Ada kekurangan, subeye juga jadi sasaran, sisaan rezimnya. Makanya, jadi pejabat tuh punya prestasi, biar ga dienyek mulu? \xf0\x9f\x98\x81';1;0;0;1;0;0;0;0;1;0;1;0;jadi ikut susilo bambang yudhoyono asli tidak enak banget  ada prestasi rezim sekarang susilo bambang yudhoyono ejek tahun apa saja ada kurang susilo bambang yudhoyono also jadi sasar sisa rezim makanya jadi jabat itu punya prestasi biar tidak ejek mulu
Penolakan ini dilakukan lewat propanda ideologis dgn menyatakan bhw semua manusia adalah sama di hdapan Tuhan baik doi memakai jubah pendeta maupun tidak. Perlawanan ideologis terhadap dominasi spiritual Gereja Katholik ini mencapai puncaknya pd era Refo;0;0;0;0;0;0;0;0;0;0;0;0;tolak nyanyi laku lewat propanda ideologis dengan nyata bahwa semua manusia adalah sama di hadap tuhan baik dia pakai jubah pendeta maupun tidak lawan ideologis hadap dominasi spiritual gereja katolik nyanyi capai puncak era pada repo
USER wkwkwk anjing emang jancuk';0;1;0;0;0;0;0;0;0;0;0;0;guna  anjing memang jancuk
udah udik gay lagi';1;1;1;0;0;0;0;1;0;1;0;0;sudah udik lagi gay
USER Taplak meja iya un \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';0;0;0;0;0;0;0;0;0;0;0;0;guna taplak meja iya uji nasional
Dibuang sayang. I just published Indonesia Censorship Threaten Democracy  https://link.medium.com/8LqM7MeKs3ÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;buang sayang saya hanya terbit indonesia sensor ancam demokrasi
Keadilan itu bersifat universal merentas segala batasan agama dan ras keturunan. Adil itu sama bagi yang Islam, kristen, buddha maupun Hindu. Tiada perbezaan. Ia bukan milik mana-mana agama atau bangsa.';0;0;0;0;0;0;0;0;0;0;0;0;adil itu sifat universal  retas segala bata agama dan ra turun adil itu sama bagi  islam kristen buddha maupun hindu tiada beda besarbesaran bukan milik mana mana agama atau bangsa
USER Ngabisa ! Brengsek dia !!!!!!!!';1;1;1;0;0;0;0;0;1;1;0;0;guna tidak can berengsek dia
USER USER Ustad dulu mondok di mana sih? Kok kerjaanya ngetweet, bikin status nyinyir terus. Tweeter punya kafir lo Stad.';1;1;1;0;1;0;0;0;0;1;0;0;guna guna ustad dulu mondok di mana   kerja mentwit buat status nyinyir terus twitter punya kafir kamu stad
USER USER Lawan kita adalah Yahudi Zionis,semua harus fokus ke sana,tuh liat betapa rukunnya sesama orang Yahudi meski beda aliran. Kl kita sesama muslim ndak rukun,gimana mau menang lawan Yahudi???,!!!';1;0;0;1;1;0;0;0;0;0;1;0;guna guna lawan kitd adalah yahudi zionis semua harus fokus ke sana itu lihat betapa rukun sama orangutan yahudi meski beda alir kalau kitd sama muslim tidak rukun bagaimana mau menang lawan yahudi
Good morning weekend and still work in this weekend !! Berengsek !!! #nikmati;0;1;0;0;0;0;0;0;0;0;0;0;baik pagi akhir pekan dan masih kerja di ini akhir pekan berengsek nikmat
Only arrogant setan support Israel Ã°ÂÂÂ;1;1;0;1;0;0;0;0;1;0;1;0;hanya dukung setan sombong israel
june anjing again for the second time;0;1;0;0;0;0;0;0;0;0;0;0;juni anjing lagi untuk dua kali
RT USER: Ngentot di Kost Dengan Pacar URL;0;1;0;0;0;0;0;0;0;0;0;0;rt guna ngentot di indekos dengan pacar url
"USER Hanya politikus yg gila jabatan&amp;harta yg bilang pak Jkw antek asing. Serta parpol gurem cari pendukung PD pilpres 2019. Kehabisan wacana berpolitik tanpa B's buat program pembangunan NKRI. Ujungnya jual kebencian,hoax dan agama serta ge";0;0;0;0;0;0;0;0;0;0;0;0;guna cuma politikus  gila jabat harta  bilang pak jokowi antek asing serta partai politik gurem cari dukung pada pilih presiden habis wacana politik tanpa b buat program bangun negara satu republik indonesia ujung jual benci hoaks dan agama serta ge
"wa waaaa... how's prof.u r? tell us how do ya feel?
#ShameOnYouMalaysia #SEAGames2017 #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017";0;0;0;0;0;0;0;0;0;0;0;0;wa waaaa bagaimana prof kamu r memberitahu kita bagaimana  rasa malu pada anda malaysia sea game 
ARE YOU WATCHING ARE YOU WATCHING MALAY KONTOL !! RT  USER: INDON19 malam ni ditewaskan korea selatan  0-3;1;1;0;1;0;0;0;0;1;0;1;0; anda tonton adalah anda tonton malaysia kontol rt guna indonesia malam nih tewas korea selatan 
Resiko Terkena Pneumonia Tinggi Akibat Vape, Ini Penjelasannya - Kedaulatan Rakyat #budaya #penelitian #berita;0;0;0;0;0;0;0;0;0;0;0;0;risiko kena pneumonia tinggi akibat vape nyanyi jelas daulat rakyat budaya teliti berita
"shut up. no one talking with you. now who is ""perangai kampungan"" ?";1;1;1;0;0;0;0;0;1;1;0;0;tutup mulut tidak ada dengan bicara anda sekarang  perangai kampung
USER USER USER USER USER Si bani kampret USER nyecerrnya cuma berani ke gue.. Klo ke eloe mah... Dia kederrrr... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\x;1;1;1;0;0;0;0;0;1;1;0;0;guna guna guna guna guna  ban kampret guna cecar hanya berani ke aku kalau ke kamu  dia keder x
ORGNYA AMIEN SIH TUE.BELAH AGAMA ITU HAK ANDA.....TAPI SAYANGNYA OTAK MALING TERIAK MALING DAN RESMI DITAHAN KPK;1;1;1;0;0;0;0;0;1;1;0;0;orang amien  tua belah agama itu hak kamu tapi sayang otak maling teriak maling dan resmi buana komisi berantas korupsi
makanan murah ya allah perlis ni paling yahudi penah makan pun 6 hengget sobsssss sukanyaaaa \xf0\x9f\x92\x96\xf0\x9f\x98\x8d';0;0;0;0;0;0;0;0;0;0;0;0;makan murah  allah li nih pagar yahudi pernah makan  ringgit bro suka
USER USER Hehehehe...Muhammadiyah sudah biasa mas. Dulu Kiai Dahlan dituduh kyai Kafir dll :-)';0;0;0;0;0;0;0;0;0;0;0;0;guna guna  muhammadiyah sudah biasa ma dulu kiai dahlan tuduh kiai kafir dan lie lie
"Sorry! Pilpres 2019 Attitude. The times your president are a changing. Who is it > mr plintat- plintut, what it is > BULLSHIT. Oh, agree, mr Jokowi just one period. Waiting for the RTM Ã°ÂÂÂ®Ã°ÂÂÂ©
 USER  USER
 USER  USER  USER  USER";1;1;1;0;0;0;0;0;1;1;0;0;maaf pilih presiden sikap kali presiden anda  ubah siapa itu mr plintat plintut apa itu adalah omong kosong  tuju mr jokowi hanya satu periode tunggu rtm guna guna guna guna guna guna
Lu kn juga si raja ones eh Ã°???Ã°???Ã°???Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;kamu  also  raja  
"USER Salam ustaz...nak tanya...apakah hukum Kalau dalam bab jual beli seharian kita... Pembeli dan penjual tak sebut akad seperti ""saya jual"" dan ""saya beli""....";0;0;0;0;0;0;0;0;0;0;0;0;guna salam ustaz nak tanya apakah hukum kalau heart bab jual beli hari kitd beli dan jual tidak sebut akad seperti saya jual dan saya beli
USER Saya suka Anies kasih kuliah, pasti bagus. Saya dukung Anies jadi dosen, prof, rektor. Itu memang kehebatan beliau. Bukan jadi gubernur;0;0;0;0;0;0;0;0;0;0;0;0;guna saya suka anies kasih kuliah pasti bagus saya dukung anies jadi dosen prof rektor itu memang hebat dia bukan jadi gubernur
Utk jadi anggota gereja protestant dewasa harus ikut katekisasi.\nBelajar setahun sejarah gereja, dll.\n\nBiasanya anak SMA yg ikut katekisasi.\nGw ikut pas SMP. Topik yg paling gw sukai adlh sejarah gereja.\nTermasuk sejarah kelamnya, hingga sejarah mas;0;0;0;0;0;0;0;0;0;0;0;0;untuk jadi anggota gereja protestan dewasa harus ikut katekisasi ajar tahun sejarah gereja dan lie lie biasa anak sama  ikut katekisasi aku ikut pa sampai topik  pucat aku suka adalah sejarah gereja masuk sejarah kelam hingga sejarah ma
USER USER USER Mulut buaya dia mah';0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna mulut buaya dia 
Seseorang tanpa cacat laksana gunung tanpa batu';0;0;0;0;0;0;0;0;0;0;0;0;orang tanpa cacat laksana gunung tanpa batu
Setiap yg bathil dan jahat wajib di lawan/diperangi walau dari ras apapun, china arab indo bulai yahudi. Maka dari itu tidak ada kekhususan maklum utk elite quraisy bila memang menjadi jahil dan batil. Adil';0;0;0;0;0;0;0;0;0;0;0;0;tiap  batil dan jahat wajib di lawan ring walau dari ra apa cina arab indonesia bulai yahudi maka dari itu tidak ada khusus maklum untuk review quraisy elit bila memang jadi jahil dan batil adil
USER Jenggot bajingan!';1;1;1;0;0;0;0;0;1;1;0;0;guna jenggot bajing
Please I jst want to have a peaceful days loh anjing;0;1;0;0;0;0;0;0;0;0;0;0;silah saya hanya ingin milik hari damai  anjing
USER USER USER Hati2 penyakit onta gila, pasukan daster, Kampret Lo Wo ijo dst.\nKemarin yg rusuh2 di Mako Brumob siapa ya? Coba ngomongnya didepan mrk mulutnya bisa langsung dibuat bergedel..';1;1;0;1;0;0;0;0;1;0;1;0;guna guna guna hati hati sakit unta gila pasu daster kampret kamu  hijau dan terus kemarin  rusuh rusuh di markas komando brigade mobil siapa  coba bicara di depan mereka mulut can langsung buat bergedel
USER USER Itulah contoh orang yang mau kerja untuk rakyatnya bukan untuk partainya loh.. Untuk rakyatnya... Ada wakil ketua dpr kita yg kerjaanya nyinyir dan nyinyir aja ke pemerintah, bukan kritik tapi nyela.. Coba dpr tugasnya apa? 3 t;0;0;0;0;0;0;0;0;0;0;0;0;guna guna itu contoh orangutan  mau kerja untuk review rakyat bukan untuk partai  untuk review rakyat ada wakil ketua dewan wakil rakyat kitd  kerja nyinyir dan nyinyir saja ke perintah bukan kritik tapi sela coba dewan wakil rakyat tugas apa t
USER USER Dinding kamar jd saksi bisu';0;0;0;0;0;0;0;0;0;0;0;0;guna guna dinding kamar jadi saksi bisu
USER Yawlah itu yang Daniel kalo dibeliin micin yang bego sekelurahan itu';1;1;1;0;0;0;0;0;1;1;0;0;guna  allah itu  daniel kalau beli micin  bego lurah itu
"Kaum cebong senjata nya cuma ""hoax"" percuma ngasi data dan fakta'";1;1;0;1;0;0;0;0;1;0;1;0;kaum kecebong senjata  hanya hoaks percuma beri data dan fakta
"USER USER USER USER USER Setuju dibatalin, lah wong ustad ngomongnya ""jancuk"", ""matamu""...kasar dan kotor, apa yg mau diambil ilmunya? Lanjut mas Permadi Arya..\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'";0;1;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna tuju berkas tidak temu  orangutan ustad bicara jancuk mata kasar dan kotor apa  mau ambil ilmu lanjut ma madi arya
USER Pas sd. gw dikatain cina gitu, ya sambil ketawa2 gt gw kesel bgt lah gilak ya, ya sebenernya gw ada keturunan cina dikit. tp kesel bgt ngata2innya sampe bnr bnr pen nangis dah. tp sekarang2 gue udh ga terlihat sipit ehehe.';0;0;0;0;0;0;0;0;0;0;0;0;pa guna sekolah dasar aku ejek cina begitu  sambil ketawa ketawa begitu aku kesal banget  gila   benar aku ada turun cina sedikit tetapi kesal banget ngata ngatainnya sampai benar benar ingin menang sudah tetapi sekarang sekarang aku sudah tidak lihat sipit 
Gubernur Jabar HEBAT!Ã°???Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;gubernur jabar hebat
(19) Dalam kancah politik, Ã¢??mengalir sajaÃ¢?? disebut sebagai budaya politik atau perilaku politik atau boleh juga Ã¢??faithÃ¢??. (diambil dari buku Kang Syaikhu, karya Bung Adi Siregar). USER alumni dari Sekolah Tinggi Akuntansi Negara Ã USER #Asy;0;0;0;0;0;0;0;0;0;0;0;0; heart kancah politik alir saja sebut bagai budaya politik atau perilaku politik atau boleh also iman ambil dari buku kakak syaikhona karya bung adi siregar alumnus guna dari sekolah tinggi akuntansi negara guna asy
I hate Malaysian people.and I  hate the way Malaysian claimed Indonesian culture, that's all. #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;aku benci orang malaysia dan aku benci jalan malaysia klaim budaya indonesia bahwa semua malaysia miskin budaya
Inilah dia orang yang suka ngatain jokowi PKI antek cina asing aseng hahaha;1;0;1;0;0;0;0;0;1;1;0;0;ini dia orangutan  suka maki jokowi partai komunis indonesia antek cina asing asing 
