Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
Thanks for you support ma I hope kecoa berengsek can dead and go to hell,now!!RT  USER: Go sari gooo *\(Ã¢ÂÂ¾Ã¢ÂÂ¿Ã¢ÂÂ¾)/*RT  USER: Anzing ih ke;0;1;0;0;0;0;0;0;0;0;0;0;terima kasih untuk anda mendukung sama saya harapan kecoak berengsek bisa mati dan pergi ke neraka sekarang rt pengguna go sari pergi pengguna rt anjing  ke
5.210 Kendaraan Ditilang di Operasi Patuh Jaya, Pemotor 'Juara' Pelanggar Lalin;0;0;0;0;0;0;0;0;0;0;0;0; kendaraan ditilang di operasi patuh jaya pemotor juara pelanggar lalu lintas
Di dunia maya, seseorg di nilai dr tulisannya. Jika tulisannya alay, mk alay-lah orgnya. Jika tulisannya formal, mk formal-lah orgnya';0;0;0;0;0;0;0;0;0;0;0;0;di dunia maya seseorang di nilai dari tulisannya jika tulisannya alay mk alay  orangnya jika tulisannya mk resmi  resmi orangnya
Pendapat Om Rocky bukan hal yang baru bahkan cenderung ketinggalan, coba kalian bayangkan 8 tahun yang lalu sudah ada Anak Bangsa yang berpendapat bahwa Kitab Suci itu Fiksi yang diyakini, jika itu menista Agama mengapa pada saat itu tidak diproses hukum #;0;0;0;0;0;0;0;0;0;0;0;0;pendapat om hal bukan berbatu  baru bahkan cenderung ketinggalan coba kalian bayangkan tahun  lalu sudah ada anak bangsa  berpendapat bahwa kitab suci itu fiksi  diyakini jika itu menista agama mengapa pada saat itu tidak diproses hukum
USER USER Segalanya gak bakal tuntas\nSelama Mental Pejabat Maling,wakil rakyat Hianat,Aparat Keparat..semua birokrasi dari segala Departemen doyan maksiat.\nBahkan banyak yg doyan nusuk pantat.\n#FACupFinal';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pengguna segalanya tidak bakal tuntas selama jiwa pejabat maling wakil rakyat khianat aparat keparat semua birokrasi dari segala departemen suka maksiat bahkan banyak  suka menusuk pantat fa cup akhir
Fuck you screenshoter bangsat anjink,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bercinta anda screenshoter bangsat anjing
Alhamdulillah Pak USER dekat lagi dengan ulama. Sering silaturahmi ke pesantten. Tiga tahun silam Pak JKW jarang ke pesantren. Bahkan ke ulama yang berseberangan, gak mau bertemu. Ada apa ya;0;0;0;0;0;0;0;0;0;0;0;0;alhamdulillah pak pengguna dekat lagi dengan ulama sering silaturahmi ke pesantren tiga tahun silam pak jokowi jarang ke pesantren bahkan ke ulama  berseberangan tidak mau bertemu ada apa 
USER USER USER USER USER USER Acara ga mutu, iNi ulah mntan aktifis GMNI ormas mahasiswa gembong pki yg jd musuh bebuyutan HMI';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna pengguna pengguna acara tidak mutu penyanyi ulah mantan aktivis bagaimana nih organisasi serta masyarakat mahasiswa gembong partai komunis indonesia  jadi musuh bebuyutan himpunan mahasiswa islam
FUCK THIS SHIT ALREADY IMMA NEED TO CHANGE MY FUCKING LAYOUT HOLY FUCK BANGSAT ANJING  pic.twitter.com/tg1W3JlCQO,,,,;0;1;0;0;0;0;0;0;0;0;0;0;apaan omong kosong ini sudah saya akan perlu mengubah saya tata letak fuck fuck suci bangsat anjing
USER Gausah spoiler bangsad';1;1;1;0;0;0;0;0;1;1;0;0;pengguna tidak usah spoiler bangsat
Entah mau jadi apa negara ku indonesia tercinta ini, rakyatnya udah banyak pada ngawur, presiden disalahkan,ulama disalahkan,ibu bapaknya disalahkan, bahkan tuhan pun juga salahkan,,jadi apa mau kalian? Mau menang sendiri, merasa benar sendiri,emg nya kali;0;0;0;0;0;0;0;0;0;0;0;0;entah mau jadi apa gatra aku indonesia tercinta penyanyi rakyatnya sudah banyak pada ngawur presiden disalahkan ulama disalahkan ibu bapaknya disalahkan bahkan tuhan  also salahkan jadi apa mau kalian mau menang sendiri merasa benar sendiri memang  kali
had a gr8 bbq session w these cuties  + the boys last tues istg yall turned munafik 2 into a comedy oml i couldnt stop laughing hehe thanks  pic.twitter.com/7oGOzgZ6DP;0;0;0;0;0;0;0;0;0;0;0;0;memiliki sesi barbeque besar aku cuties ini selasa anak laki laki terakhir saya bersumpah kepada tuhan yel berubah munafik menjadi komedi oml saya tidak bisa berhenti tertawa  terima kasih
USER Lagi membela diri sekaligus nyari pembelaan ini tuh? Sekalian carsen juga ya? \n\nGua kalo jadi lu kaga bangga belajar 2 mapel doang asu.';1;1;1;0;0;0;0;0;1;1;0;0;pengguna lagi membela diri sekaligus mencari pembelaan penyanyi itu sekalian cari sensasi also  aku kalau kamu jadi tidak bangga belajar mata pelajaran saja anjing
"jangan kasih kendor.....; anda layak dpt bintang....; USER ; USER ; USER";0;0;0;0;0;0;0;0;0;0;0;0;jangan kasih kendor kamu layak dapat bintang pengguna pengguna pengguna
ahok targetkan audit kisruh bantar gebang selesai bulan ini ahok mengatakan audit ini akan digunakan untuk;0;0;0;0;0;0;0;0;0;0;0;0;ahok audit targetkan kisruh bantar gebang selesai bulan penyanyi ahok mengatakan pemeriksaan penyanyi akan digunakan untuk review
USER USER Kemon mna bahasa budaya kita muahaha;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna ayo mana bahasa budaya kitd 
kehilangan kedua tangan dan kakinya.\xe2\x80\x9d Setelah berdiam cukup lama Ibunya mengatakan \xe2\x80\x9cBaiklah, tidak apa-apa jika hanya beberapa hari, tetapi sangat merepotkan untuk mengurus orang cacat. Itu akan menjadi beban bagi kami. Mungkin akan;0;0;0;0;0;0;0;0;0;0;0;0;kehilangan kedua serbi dan kakinya penghasilan kena pajak berdiam cukup lama ibunya mengatakan baiklah tidak apa apa jika cuma beberapa hari tetapi sangat merepotkan untuk review mengurus orangutan cacat itu akan menjadi beban bagi kami mungkin akan
Jauh sebelum menjadi Wakil Presiden SBY, JK adalah seorang saudagar yang lumayan sukses.;0;0;0;0;0;0;0;0;0;0;0;0;jauh sebelum menjadi wakil presiden susilo bambang yudhoyono kalau sukses lumayan adalah seorang saudagar 
here's the thing i found a thing or two that were out of place, but if this really happened to you, i hope you get the best. God bless you.;0;0;0;0;0;0;0;0;0;0;0;0;di sini hal  saya menemukan hal orangutan doa  keluar dari tempat tetapi jika ini benar benar terjadi pada anda saya berharap anda mendapatkan dewa terbaik memberkati anda
Cerdas dan konseptual;0;0;0;0;0;0;0;0;0;0;0;0;cerdas dan konseptual
USER USER USER USER Ngomong apaan sih? Udah suruh si cabul pulang dulu, jangan jadi banci';1;1;1;0;0;0;0;1;0;1;0;0;pengguna pengguna pengguna pengguna bicara apaan  sudah suruh  kabul pulang dulu jangan jadi banci
USER USER Maka Abdullah bin Amer bin Al \xe2\x80\x98Ashpun seperintah Rasulullah\xc2\xa0shallallahu \xe2\x80\x98alaihi wa sallam\xc2\xa0membeli setiap ekor onta dengan harga dua ekor onta yang akan dibayarkan ketika telah tiba saatnya pen;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna maka abdullah bin amer bin al ashpun seperintah rasulullah alaihi wa sallammembeli setiap ekor unta dengan harga doa ekor unta  akan dibayarkan ketika telah tiba saatnya ingin
USER Makin cepat berputar waktu makin baik untuk cepat penggantian Rezim';0;0;0;0;0;0;0;0;0;0;0;0;pengguna semakin cepat berputar waktu semakin baik untuk review cepat penggantian rezim
USER INTINYA DIA BACOT.';1;1;1;0;0;0;0;0;1;1;0;0;pengguna intinya dia bacot
Indosat eek';1;1;0;1;0;0;0;0;1;0;1;0;tai indosat
USER USER USER Dalam konsep agama islam..orang kafir semacam abu jahal, pengemis ato pemuka agama,.gak boleh difitnah..gak boleh dicaci..';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna hearts concept agama islam orangutan kafir semacam abu jahal pengemis atau pemuka agama tidak boleh difitnah tidak boleh dicaci
"USER USER Aku kan cowo ga bisa jadi miss ato queen. Aku juga ga punya duit buat jdi transgender biar jadi miss ato queen :""\n\nNgetik apa sih aku ini \xf0\x9f\x98\xa3'";0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna aku  pria tidak can jadi rindu atau queen aku also tidak punya duit buat jadi transgender biar jadi rindu atau queen mengetik apa  aku suami
"Access To Location Is Blocked By Regime Chebong Fir'aun Ã¢ÂÂ¡Ã°ÂÂ¤ÂªÃ°ÂÂÂ 
#2019gantipresiden
#2019PrabowoSandi
#2019PRABOWOPRESIDEN
#GerakanNasionalKedaulatanRakyat
#SaveOurDemocracy https://twitter.com/Santri_Yatim/status/1130800978058391553ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;akses ke lokasi blokir oleh rezim kecebong cemara aun ganti presiden prabowo sandi prabowo presiden gerakan nasional kedaulatan rakyat save demokrasi kita
Apa hubungannya ANAK LAYANGAN dengan KAMPUNGAN Gan ??!';0;0;0;0;0;0;0;0;0;0;0;0;apa hubungannya anak layangan dengan kampungan juragan
Anda didungukan, dijajah, dan diperbudak Islam, Muslim bukan ras tapi pilihan yg dpt diubah USER rasis?;1;1;0;1;1;0;0;0;0;0;1;0;kamu didungukan dijajah dan diperbudak islam muslim bukan ras tapi pilihan  dapat diubah pengguna rasis
Who cares if u can't spell branded shit right.. capitalism made u think salah satu patokan biar ga kampungan is when u know how to spell shit like eeve san loraine;0;1;0;0;0;0;0;0;0;0;0;0;siapa  peduli jika kamu bisa t mantra bermerek kotoran kapitalisme  tepat membuat kamu berpikir shalat satu patokan biar tidak kampungan adalah ketika kamu tahu bagaimana mengeja kotoran seperti eeve san loraine
Dan anehnya juga orang yang gak suka gue sukanya merong-merong gitu padahal gue biasa aja lah ya biarin aja yang penting duit gue ngalir gitu aja si \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83 kalo seandainya gue gak jadi diri sendiri itu gak nyaman;0;0;0;0;0;0;0;0;0;0;0;0;dan anehnya also orangutan  tidak suka aku sukanya merong merong begitu padahal aku biasa saja   biarkan saja  penting duit aku mengalir begitu saja  kalau seandainya aku tidak jadi diri sendiri itu tidak nyaman
Siap, mari rapatkan barisan karena target berikut nya adalah lengserkan pak Jokowi , masih dgn isu PKI, pembela kafir, dan pri dan non pri;1;0;1;0;1;1;0;0;0;0;0;1;siap mari rapatkan barisan karena sasaran berikut  adalah lengserkan pak jokowi masih dengan isu partai komunis indonesia pembela kafir dan pria dan non pria
Bandara Internasional Kertajati saya harapkan bisa diuji coba pada bulan Mei 2018. Bandara ini bisa menampung sekitar 5,6 juta penumpang (tahap I), terbesar kedua setelah Soekarno-Hatta. Semoga bandara ini secara konkrit bisa menggerakkan perekonomian di s;0;0;0;0;0;0;0;0;0;0;0;0;bandara internasional kertajati saya harapkan can diuji coba pada bulan mei bandara penyanyi can menampung sekitar juta penumpang tahap i terbesar kedua penghasilan kena pajak soekarno hatta semoga bandara penyanyi beroperasi konkret can menggerakkan perekonomian di si
"Bunda Adri bercerita pengalamannya sekolah di sekolah kristen, merayakan lebaran, natal, dan imlek bersama teman. ""SabangMerauke bisa jadi alat untuk belajar keberagaman, toleransi harus dirasakan, buat anak anak saya"" #MenjalinToleransi'";0;0;0;0;0;0;0;0;0;0;0;0;bunda adri bercerita pengalamannya sekolah di sekolah kristen merayakan lebaran natal dan imlek bersama teman sabang merauke can jadi alat untuk review belajar keberagaman toleransi harus dirasakan buat anak anak saya menjalin toleransi
USER Haruss;0;0;0;0;0;0;0;0;0;0;0;0;harus pengguna
"Congratulations to Malaysia !
I'm surely. You will get top 10 on Olympic Games.#ShameOnYouMalaysia  pic.twitter.com/gD4mJ7nYxn";0;0;0;0;0;0;0;0;0;0;0;0;selamat malaysia i sama pasti anda akan mendapatkan top di olimpiade malu pada anda malaysia
USER USER Efek dari UU MD3. Boleh komen sesuka hati.';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna efek dari undang undang md boleh komen sesuka hati
Sekolah agama bukan pengukur iman seseorang.;0;0;0;0;0;0;0;0;0;0;0;0;sekolah agama bukan pengukur iman seseorang
USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:(';0;0;0;0;0;0;0;0;0;0;0;0;pengguna   begini pembenahan buat google borang saja takutnya  ngerap diusili sama pria pria bejat
Senior anjing senior bangsat senior titit!!!!! ÃÂ¢Ã¢ÂÂ¢ÃÂ« Fuck You by Bad Religion ÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂ  https://path.com/p/2jRg5GÃÂÃÂ ,,,,;1;1;1;0;0;0;0;0;1;1;0;0;anjing senior  bangsat senior  senior  titit bercinta anda dengan agama  buruk
Wah edan itu fotosyut';0;1;0;0;0;0;0;0;0;0;0;0; gila itu foto shoot
"Can anyone tell me what does ""mutualan"" Mean? Yea, kampungan ik";0;1;0;0;0;0;0;0;0;0;0;0;bisa ada  bilang padaku apa tidak mutualan berarti  kampungan saya tahu
Anak2ku yang besok menempuh Ujian Nasional siapkan diri dengan baik, kosentrasi belajar & berani jujur untuk raih prestasi terbaik;0;0;0;0;0;0;0;0;0;0;0;0;anak anak ku  besok menempuh ujian nasional siapkan diri dengan baik konsentrasi belajar berani jujur untuk review raih prestasi terbaik
USER Kalo ulama yang lurus ya begitu gak caper;0;0;0;0;0;0;0;0;0;0;0;0;pengguna kalau ulama  lurus  begitu tidak cari perhatian
Negara Agama pertama adalah Holy Roman Empire RT USER USER Kalau itu kamu buat jadi acuannya maka negara kristen juga tdk ada;0;0;0;0;0;0;0;0;0;0;0;0;gatra agama pertama adalah suci roman empire rt pengguna pengguna kalau itu kamu buat jadi acuannya maka gatra kristen also tidak ada
USER maunya mah gt aw cm ya gmn titit gua kan burik';0;1;0;0;0;0;0;0;0;0;0;0;pengguna maunya  begitu  cuma  bagaimana titit aku  burik
"TIMNAS DAY...!!!

#AyoIndonesiaBisa #ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;timnas hari ayo indonesia can malu pada anda malaysia
Aktor huruhara 98 Prabowo S ingin lengserkan pemerintahan Jokowi.... Nyata;1;0;1;0;0;0;0;0;1;1;0;0;aktor huru hara prabowo si ingin lengserkan pemerintahan jokowi nyata
USER kirain banci:(';0;1;0;0;0;0;0;0;0;0;0;0;pengguna kiraan banci
USER dm kaya minta verif kunyuk bukan hai hai aja';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pesan langsung kaya meminta verifikasi kunyuk bukan   saja
USER USER mau dong ngewe kaya gitu';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pengguna mau  ngewe kaya begitu
USER Bocah geblek, penjara tempatnya!';1;1;1;0;0;0;0;0;1;1;0;0;pengguna bocah geblek penjara tempatnya
RT USER USER trus maksudnya Indonesia yg mayoritas muslim suruh pilih pemimpin cina non muslim gitu ya ? Jangan dong;1;0;1;0;1;1;0;0;0;1;0;0;rt pengguna pengguna terus maksudnya indonesia  mayoritas muslim suruh pilih pemimpin cina non begitu muslim  jangan 
USER USER USER USER Coba deh Mba...tanya sama Om M Taufik dari Gerindra....teman2 aseng nya ada brp banyak. Soalnya waktu pilkada DKI Om Taufik pernah tuh makan2 sama aseng di daerah jakarta utara. Dan kmrn waktu kampanye jug;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna coba  mbak tanya sama om sama taufik dari gerindra teman teman asing  ada berapa banyak soalnya waktu pilihan kepala daerah daerah khusus ibukota om taufik pernah itu makan makan sama asing di daerah jakarta utara dan kemarin waktu kampanye also
USER USER Emang kamu yakin gak pernah menghujat?\nJangan munafik lah Non,';1;1;1;0;0;0;0;0;1;1;0;0;pengguna pengguna memang kamu yakin tidak pernah menghujat jangan munafik  non
USER USER Seharusnya Ulama itu bersifat spt Gus Mus.Andaikan ulama sekarang ini sifatnys spt GusMus,negara dan rakyat ini akan tenang.Tausyiah dan kata2nya sangat beradab dan mendinginkan suasana tidak mengadu domba sesama muslim dgn prin;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna seharusnya ulama itu bersifat seperti gus mus andaikan ulama sekarang penyanyi sifatnya seperti gus mus gatra dan rakyat penyanyi akan tenang tausiah dan kata katanya sangat beradab dan mendinginkan suasana tidak mengadu domba sesama muslim dengan prin
"oke kita tunggu bang jafar nya USER , Insya Allah USER mau jadi saksi ; dan warga nu siap mengawal";0;0;0;0;0;0;0;0;0;0;0;0;oke kitd tunggu bang jafar  pengguna insya allah pengguna mau jadi saksi dan orang nu siap mengawal
kalo cewe x cowo kapelan manggil daddy-baby masih bisa diterima lah ya. ini cowo x cowo gausah pake daddy-baby an segala, jijik bangzat';1;1;0;1;0;0;0;1;0;0;1;0;kalau wanita x pria kapelan memanggil ayah bayi masih bisa diterima   penyanyi pria x pria tidak usah pakai ayah bayi merupakan segala jijik bangsat
"Dua org cerdas USER sdg bertemu dgn Mr USER kualitas pemimpin yg sama visi nya menjadi pejabat utk jalan ibadah &amp; kemaslahatan ummat. Postingannya IG ktnya Sholat &amp; dzikir bareng utk mendekatkan diri pada sang kholik. Sptnya pa ani";0;0;0;0;0;0;0;0;0;0;0;0;doa orangutan cerdas pengguna sedang bertemu dengan kualitas mr pengguna pemimpin  sama visi  menjadi pejabat untuk review jalan ibadah kemaslahatan umat postingannya instagram katanya salat zikir bareng untuk review mendekatkan diri pada menyanyikan khalik sepertinya pak ani
 USER mbak, just wanted to know your opinion. Should liberal tolerate the HTI/FPI/212 movement and their rights to express their opinion? Even though they are arguably intolerant.;1;0;0;1;1;0;0;0;0;0;1;0;pengguna mbak hanya ingin tahu pendapat anda harus liberal mentolerir hizbut tahrir indonesia front pembela islam gerakan dan hak hak mereka untuk mengekspresikan pendapat mereka meskipun mereka bisa dibilang intoleran
Time to say good bye #PrabowoGila;0;1;0;0;0;0;0;0;0;0;0;0;waktu untuk mengucapkan selamat tinggal prabowo gila
My new article on anti #Ahok rallies  and rising #Islamism in #Indonesia  https://iapsdialogue.org/2017/08/01/what-explains-rising-islamism-in-indonesia/ÃÂ Ã¢ÂÂ¦, #islaminindonesia, #FPI, #HTI;0;0;0;0;0;0;0;0;0;0;0;0;artikel saya baru pada aksi unjuk rasa anti ahok dan meningkatnya islamisme di indonesia islam di indonesia front pembela islam hizbut tahrir indonesia
Ibu saya titip salam,terimakasih atas undangan nya.Ã°???;0;0;0;0;0;0;0;0;0;0;0;0;mengajukan saya titip salam terima kasih differences undangan 
"USER Betul , lalu knp tdk ada hindu nusantara,budha nusantara,khonghucu nusantara.kristen nusantars..Whats wrong? Why? Coba argumennya prof sambil ngopi &amp; guyon2\xf0\x9f\x98\x82'";0;0;0;0;0;0;0;0;0;0;0;0;pengguna benar lalu kenapa tidak ada hindu nusantara buddha nusantara konghucu nusantara kristen nusantara apa shalat kenapa coba argumennya prof sambil air minum kopi bercanda bercanda
laptop gue udah dari 2 bulan lalu ga selesai selesai di service. katanya cuma 2 minggu setan';0;1;0;0;0;0;0;0;0;0;0;0;laptop aku sudah dari bulan lalu tidak selesai selesai di layanan katanya hanya minggu setan
Guru TK Dharma Wanita Persatuan Desa Plumbon Porong Deklarasi anti HOAX ,Ujaran kebencian, issu sarah dan mendukung pilkada damai;0;0;0;0;0;0;0;0;0;0;0;0;guru tk darma wanita persatuan desa plumbon porong deklarasi anti hoaks ujaran kebencian isu sarah dan mendukung pilihan kepala daerah damai
RT USER: ABG generasi micin udah hapal kalo gesekan kontol dimeki itu nikmat. URL;0;1;0;0;0;0;0;0;0;0;0;0;rt pengguna anak baru gede generasi micin sudah hafal kalau gesekan kontol di memek itu nikmat url
USER waow,,,,\ngara2 rezim jokowi,,,\nsatu periode lagi pakde';0;0;0;0;0;0;0;0;0;0;0;0;pengguna  gara gara rezim jokowi satu periode lagi pakde
Ketua DPR: Budaya tak Identik PertunjukanÃ Seni;0;0;0;0;0;0;0;0;0;0;0;0;ketua dewan perwakilan rakyat budaya tidak identik pertunjukan seni
the fact that kontol looks so good than indomie;0;1;0;0;0;0;0;0;0;0;0;0;fakta bahwa penampilan kontol begitu baik tahan indomie
USER USER sih uda pasti memakai rohingya untuk serang USER;1;0;1;0;0;0;0;0;1;1;0;0;pengguna pengguna  sudah pasti memakai rohingya untuk review serang pengguna
RT USER: WASPADA!!! Letjen (Purn) Suryo Prabowo: Situasi Sekarang Mirip dengan Situasi Jelang G30S/PKI URL;1;0;0;1;0;0;0;0;1;0;1;0;rt pengguna waspada letnan jenderal purna suryo prabowo situasi sekarang mirip dengan situasi jelang gerakan september partai komunis url indonesia
Demo ttg rohingyang hampir diseluruh negara kok dtuduh mw tumbangkan jkw emg warga rusia kenal jokowi yah pak;1;0;1;0;0;0;0;0;1;1;0;0;demo tentang rohingya hampir diseluruh gatra  dituduh mau tumbangkan jokowi memang orang rusia kenal jokowi  pak
Come back soon. Oddly enough I miss your occasional anjing comments;0;1;0;0;0;0;0;0;0;0;0;0;segera kembali anehnya aku rindu sesekali komentar anjing anda
Jauhi manuver yg membuat kita terpecah...;0;0;0;0;0;0;0;0;0;0;0;0;jauhi manuver  membuat kitd terpecah
"Gus Ipul-Mbak Puti berkomitmen meningkatkan perhatian pada kaum ibu dan anak. ; ; USER USER USER USER #gusipulputi2;";0;0;0;0;0;0;0;0;0;0;0;0;gus ipul mbak puti berkomitmen meningkatkan perhatian pada kaum ibu dan anak pengguna pengguna pengguna pengguna gus ipul puti 
USER Yang anda sebutkan itu jaman kapan Mas?! saat penjajahan!! sekarang kita sudah Merdeka, kalau tidak kerjasama dengan asing kita mau jadi apa? Korea Utara? anda Twitteran saja pakai produk asing..jangan tanggung kalau anti asing..!';1;0;1;0;0;0;0;0;1;1;0;0;pengguna  kamu sebutkan itu zaman kapan mas saat penjajahan sekarang kitd sudah merdeka kalau tidak kerja sama dengan asing kitd mau jadi apa korea utara wanita bermain twitter saja pakai produk asing jangan tanggung kalau anti asing
"Tweet in English tak bermakna dia ""Bajet Hot"".; ; Tweet banyak melayu tak bermakna dia ""So Kampung"".; ; Tweet Islam tak bermakna dia ""Bajet Alim""";0;0;0;0;0;0;0;0;0;0;0;0;twit dalam bahasa inggris tidak bermakna dia anggaran panas twit banyak melayu tidak bermakna dia jadi kampung twit islam tidak bermakna dia anggaran alim
Sekarang yang gembel gembel twitter dan whatsapp chat gak jelas di whatsapp langsung block apa lagi yang bebencongan minggir cuihhhh kenapa gak cepat kena mati aja kek yang banci2 dan feminim sialan ganggu orang aja ,\nOrang dri baik2 sampe kasar emang dasar bencong gak tau malu';0;1;0;0;0;0;0;0;0;0;0;0;sekarang  gembel gembel twitter dan whatsapp chatting tidak jelas di whatsapp langsung blok apa lagi  bebencongan minggir cuih kenapa tidak cepat kena mati saja seperti  banci banci dan feminim sialan ganggu orangutan saja orangutan dari baik baik sampai kasar memang dasar dasar bencong tidak tau malu
USER USER SubhanAllah sekolah di sekolah kristen namun iman dan kepercayaan terhadap Alloh dan Agama islam semakin besar.';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna subhanallah sekolah di sekolah kristen namun iman dan kepercayaan terhadap allah dan agama islam semakin gede
"ooo diganti lagi libur lebaran; 13 - 21; diubah 11 - 20; sama aja.. pasca lebaran nya dikurangi..; masa hari senin harus balik; tgl 18 + 2 hari dijalan kalo ga macet = tgl 20; sama aja itu bego !! ; H + 2 Bakal menumpuk; presiden bego..";1;1;1;0;0;0;0;0;1;1;0;0; diganti lagi libur lebaran diubah sama saja pasca lebaran  dikurangi masa hari senin harus balik tanggal hari di jalan kalau tidak less tanggal sama saja itu bego h bakal menumpuk presiden bego
Presiden Indonesia saat ini hanya jadi jongos China komunis, memperkaya antek-antek cina & gerombolannya. Budha teroris disokong olh China rasis;1;1;0;1;1;1;0;0;0;0;1;0;presiden indonesia sebelumnya saat ini cuma jadi jongos cina komunis memperkaya antek antek cina gerombolannya buddha teroris disokong oleh cina rasis
USER Habis minum kencing onta';0;1;0;0;0;0;0;0;0;0;0;0;pengguna habis air minum kencing unta
"Seems like doing press conference isn't showing respect but attending award shows is fine? 
Why do you always able to find a way to treat EXO lower than the lowest expectation?
If you want to respect, just postpone it! Release the album on Friday! AGENSI BEJAT  USER";1;1;0;1;0;0;0;0;1;0;1;0;sepertinya melakukan konferensi pers tidak t menunjukkan rasa hormat tapi menghadiri penghargaan pertunjukan baik baik saja kenapa kau selalu bisa menemukan cara untuk mengobati exo tahan menurunkan harapan terendah jika anda ingin menghormati hanya menundanya merilis album pada jumat agensi bejat pengguna
prefer 'straight to the point' person than that 'bunga bunga' person since i know there much lies in 'bunga bunga' person than 'straight to the point' person.hahahaha yk munafik.;0;0;0;0;0;0;0;0;0;0;0;0;lebih memilih langsung ke titik orang tahan  bunga bunga orang sejak saya tahu ada banyak kebohongan di bunga bunga orang tahan langsung ke titik orang  yk munafik
Gubernur Sumsel Alex Noerdin Sosialisasikan Asian Games Kepada Masyarakat se-Kecamatan Sako;0;0;0;0;0;0;0;0;0;0;0;0;gubernur sumatera selatan alex nurdin sosialisasikan asian games ditunjukan kepada masyarakat  kecamatan sako
Rela menjadi MUNAFIK hanya demi sejumput kenikmatan dunia apalagi membela PENGUASA ZALIM...!!!';1;1;1;0;0;0;0;0;1;1;0;0;rela menjadi munafik cuma demi sejumput kenikmatan dunia apalagi membela penguasa zalim
"1/ Having dealt with #Indonesia when in uniform & as a civilian, I have no problems with your democracy becoming a force on the world stage

My difficulty is when issues of unsustainable #palmoil aren't recognised & the failings of history are repeated";0;0;0;0;0;0;0;0;0;0;0;0; setelah berurusan dengan indonesia ketika di seragam sipil saya tidak punya masalah dengan demokrasi anda menjadi kekuatan di panggung dunia kesulitan saya adalah ketika isu minyak sawit berkelanjutan aren t diakui kegagalan dari histori  berulang
"The new article entitled ""Fatwas and Democracy: Majelis Ulama Indonesia (MUI, Indonesian Ulema Council) and Rising Conservatism in Indonesian Islam"" by Syafiq Hasyim is on our Firstview! If you are interested, please see:  https://www.cambridge.org/core/journals/trans-trans-regional-and-national-studies-of-southeast-asia/article/fatwas-and-democracy-majelis-ulama-indonesia-mui-indonesian-ulema-council-and-rising-conservatism-in-indonesian-islam/7A1BE82B78FE0EB7BE1DCD246B8C81C3ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;baru artikel berjudul fatwa dan demokrasi majelis ulama indonesia majelis ulama indonesia indonesia dewan ulama dan meningkatnya konservatisme di indonesia islam oleh syafiq hasyim adalah pada tampilan pertama kami jika anda tertarik lihat silahkan
"Selamat siang masyarakat BantenÃ°???; Mari sukseskan Pilkada Serentak 2018 di Banten Ã°???";0;0;0;0;0;0;0;0;0;0;0;0;selamat siang masyarakat banten mari sukseskan pemilihan kepala daerah serentak di banten
Raja yang tidak jujur itu seperti joki yang menunggangi buaya. Untuk selamat dan dia tidak boleh turun';0;0;0;0;0;0;0;0;0;0;0;0;raja  tidak jujur itu seperti joki  menunggangi buaya untuk review selamat dan dia tidak boleh turun 
"LmAo I really can't remember the last  I needed help.. Ã°ÂÂ¤Â

Besides that time in jersey but I was sick and not drunk lol";0;0;0;0;0;0;0;0;0;0;0;0;tertawa pantatku off saya benar benar t dapat mengingat saya terakhir membutuhkan bantuan selain waktu itu di jersey tetapi saya sakit dan tidak mabuk 
Ya kasian ni para cewe2 yg ga pernah nonton bokep jd ngeliat atlit buka baju aja langsung pada sange';0;1;0;0;0;0;0;0;0;0;0;0; kasihan nih para wanita wanita  tidak pernah menonton bokep jadi melihat hal atlet buka baju saja langsung pada sange
Pengen ngrasain ngentod memek ABG...';0;1;0;0;0;0;0;0;0;0;0;0;ingin merasakan ngentot memek anak baru gede
